#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2298     -5.6214    -5.47605  0.00253649
        2299    -5.58591     -5.4761  0.00253583
        2300    -5.46646     -5.4761  0.00253474
        2301    -5.47293    -5.47609  0.00253363
        2302    -5.54904    -5.47613  0.00253273
        2303    -5.57348    -5.47617  0.00253198
        2304    -5.48079    -5.47617  0.00253089
        2305    -5.50684    -5.47618  0.00252982
        2306    -5.54655    -5.47621  0.00252891
        2307    -5.59367    -5.47626  0.00252833
        2308     -5.4227    -5.47624  0.00252734
        2309    -5.44194    -5.47623  0.00252629
        2310    -5.33975    -5.47617  0.00252588
        2311    -5.29533    -5.47609    0.002526
        2312    -5.40146    -5.47606  0.00252512
        2313    -5.42296    -5.47603  0.00252413
        2314    -5.38186    -5.47599  0.00252337
        2315    -5.32437    -5.47593  0.00252313
        2316    -5.49934    -5.47594  0.00252206
        2317    -5.52026    -5.47596  0.00252104
        2318     -5.5677      -5.476  0.00252026
        2319    -5.58915    -5.47605  0.00251965
        2320    -5.42197    -5.47602  0.00251867
        2321     -5.4933    -5.47603   0.0025176
        2322    -5.56999    -5.47607  0.00251684
        2323    -5.53138    -5.47609  0.00251587
        2324    -5.59507    -5.47615  0.00251531
        2325    -5.55761    -5.47618  0.00251447
        2326    -5.53179     -5.4762   0.0025135
        2327    -5.49205    -5.47621  0.00251243
        2328    -5.44647     -5.4762  0.00251138
        2329    -5.33567    -5.47614  0.00251103
        2330    -5.33719    -5.47608  0.00251066
        2331     -5.2855      -5.476  0.00251091
        2332    -5.36881    -5.47595  0.00251026
        2333    -5.36286     -5.4759  0.00250965
        2334    -5.42702    -5.47588  0.00250866
        2335    -5.51185     -5.4759  0.00250763
        2336     -5.4868     -5.4759  0.00250656
        2337    -5.47482     -5.4759  0.00250549
        2338    -5.54735    -5.47593  0.00250461
        2339    -5.49653    -5.47594  0.00250355
        2340    -5.48206    -5.47594  0.00250248
        2341    -5.52644    -5.47596  0.00250151
        2342    -5.53852    -5.47599  0.00250058
        2343    -5.63355    -5.47606  0.00250042
        2344    -5.67128    -5.47614  0.00250074
        2345    -5.65902    -5.47622  0.00250089
        2346    -5.58674    -5.47627  0.00250027
        2347     -5.4994    -5.47628  0.00249922
        2348    -5.50382    -5.47629  0.00249818
        2349    -5.54562    -5.47632  0.00249729
        2350    -5.52346    -5.47634  0.00249631
        2351    -5.53107    -5.47636  0.00249536
        2352    -5.43765    -5.47634  0.00249435
        2353    -5.36553     -5.4763  0.00249374
        2354    -5.42826    -5.47628  0.00249276
        2355    -5.44552    -5.47626  0.00249174
        2356    -5.47126    -5.47626  0.00249068
        2357    -5.45556    -5.47625  0.00248964
        2358    -5.41669    -5.47623  0.00248871
        2359    -5.46866    -5.47622  0.00248766
        2360    -5.52474    -5.47625  0.00248669
        2361    -5.49387    -5.47625  0.00248565
        2362     -5.4439    -5.47624  0.00248463
        2363    -5.37527     -5.4762  0.00248395
        2364    -5.44045    -5.47618  0.00248294
        2365    -5.44453    -5.47617  0.00248193
        2366    -5.48889    -5.47617  0.00248089
        2367    -5.48525    -5.47618  0.00247984
        2368      -5.428    -5.47616  0.00247888
        2369    -5.38954    -5.47612   0.0024781
        2370    -5.50156    -5.47613  0.00247708
        2371    -5.46014    -5.47612  0.00247604
        2372    -5.50349    -5.47614  0.00247503
        2373    -5.50872    -5.47615  0.00247402
        2374    -5.54075    -5.47618  0.00247313
        2375    -5.59431    -5.47623  0.00247259
        2376    -5.53126    -5.47625  0.00247165
        2377    -5.56637    -5.47629  0.00247091
        2378    -5.64898    -5.47636  0.00247093
        2379    -5.59502    -5.47641   0.0024704
        2380     -5.5358    -5.47643  0.00246949
        2381    -5.58088    -5.47648  0.00246884
        2382    -5.49888    -5.47649  0.00246782
        2383    -5.48609    -5.47649  0.00246679
        2384    -5.41762    -5.47647  0.00246588
        2385    -5.39535    -5.47643  0.00246508
        2386    -5.39069     -5.4764  0.00246431
        2387    -5.35649    -5.47635  0.00246379
        2388     -5.3828    -5.47631  0.00246307
        2389    -5.27615    -5.47622  0.00246346
        2390    -5.32109    -5.47616  0.00246328
        2391    -5.27944    -5.47608  0.00246363
        2392    -5.33408    -5.47602  0.00246331
        2393    -5.29224    -5.47594  0.00246348
        2394    -5.30655    -5.47587  0.00246347
        2395    -5.33287    -5.47581  0.00246316
        2396    -5.38763    -5.47577  0.00246241
        2397    -5.38672    -5.47574  0.00246166
        2398    -5.37525    -5.47569  0.00246099
        2399    -5.41741    -5.47567  0.00246008
        2400    -5.41469    -5.47564  0.00245919
        2401    -5.43409    -5.47563  0.00245823
        2402    -5.39172    -5.47559  0.00245745
        2403    -5.40095    -5.47556  0.00245663
        2404    -5.47017    -5.47556  0.00245561
        2405    -5.40702    -5.47553  0.00245475
        2406    -5.46687    -5.47553  0.00245373
        2407    -5.41007     -5.4755  0.00245286
        2408    -5.40789    -5.47547  0.00245201
        2409    -5.42932    -5.47545  0.00245106
        2410    -5.40001    -5.47542  0.00245024
        2411    -5.47762    -5.47542  0.00244923
        2412    -5.45315    -5.47541  0.00244823
        2413    -5.47239    -5.47541  0.00244722
        2414    -5.46289    -5.47541  0.00244621
        2415    -5.43522    -5.47539  0.00244525
        2416    -5.49951     -5.4754  0.00244426
        2417    -5.57116    -5.47544  0.00244357
        2418    -5.50807    -5.47545   0.0024426
        2419    -5.56244    -5.47549  0.00244185
        2420    -5.54151    -5.47552    0.002441
        2421    -5.50122    -5.47553  0.00244001
        2422    -5.41926     -5.4755  0.00243911
        2423     -5.5151    -5.47552  0.00243816
        2424    -5.57032    -5.47556  0.00243747
        2425    -5.57986     -5.4756  0.00243684
        2426    -5.58412    -5.47565  0.00243625
        2427    -5.56258    -5.47568  0.00243551
        2428    -5.53246    -5.47571  0.00243462
        2429    -5.47352    -5.47571  0.00243362
        2430    -5.42658    -5.47569   0.0024327
        2431    -5.42868    -5.47567  0.00243177
        2432    -5.42448    -5.47564  0.00243087
        2433     -5.4593    -5.47564  0.00242988
        2434    -5.40763    -5.47561  0.00242904
        2435      -5.507    -5.47562  0.00242807
        2436    -5.52427    -5.47564  0.00242716
        2437    -5.56068    -5.47568  0.00242641
        2438    -5.52084     -5.4757  0.00242549
        2439    -5.53289    -5.47572  0.00242461
        2440     -5.4525    -5.47571  0.00242363
        2441    -5.40979    -5.47568  0.00242279
        2442    -5.44024    -5.47567  0.00242184
        2443    -5.47873    -5.47567  0.00242085
        2444    -5.60279    -5.47572  0.00242042
        2445    -5.65565     -5.4758  0.00242055
        2446    -5.70828    -5.47589  0.00242142
        2447    -5.60118    -5.47594  0.00242098
        2448    -5.60596    -5.47599  0.00242057
        2449    -5.58399    -5.47604  0.00241998
        2450    -5.54501    -5.47607  0.00241916
        2451    -5.51062    -5.47608  0.00241821
        2452    -5.55208    -5.47611  0.00241743
        2453    -5.63924    -5.47618  0.00241735
        2454    -5.62151    -5.47624   0.0024171
        2455    -5.51376    -5.47625  0.00241616
        2456     -5.4407    -5.47624  0.00241522
        2457    -5.40678    -5.47621   0.0024144
        2458    -5.44783     -5.4762  0.00241345
        2459    -5.45989    -5.47619  0.00241247
        2460    -5.41284    -5.47617  0.00241163
        2461    -5.45133    -5.47616  0.00241067
        2462    -5.53281    -5.47618   0.0024098
        2463    -5.50936    -5.47619  0.00240886
        2464    -5.62494    -5.47625  0.00240864
        2465    -5.57737    -5.47629  0.00240801
        2466     -5.6424    -5.47636  0.00240798
        2467     -5.5174    -5.47638  0.00240706
        2468    -5.54861    -5.47641  0.00240626
        2469     -5.5843    -5.47645  0.00240568
        2470    -5.52769    -5.47647   0.0024048
        2471    -5.49218    -5.47648  0.00240383
        2472    -5.52697     -5.4765  0.00240295
        2473    -5.54801    -5.47653  0.00240215
        2474    -5.42217    -5.47651  0.00240128
        2475    -5.42063    -5.47648  0.00240042
        2476    -5.30764    -5.47642  0.00240042
        2477    -5.32709    -5.47635   0.0024002
        2478     -5.4699    -5.47635  0.00239924
        2479     -5.4752    -5.47635  0.00239827
        2480    -5.47396    -5.47635   0.0023973
        2481    -5.46914    -5.47635  0.00239634
        2482    -5.44112    -5.47633  0.00239541
        2483    -5.40328     -5.4763  0.00239463
        2484    -5.37717    -5.47626    0.002394
        2485    -5.44713    -5.47625  0.00239306
        2486    -5.45606    -5.47624  0.00239211
        2487    -5.48659    -5.47625  0.00239116
        2488    -5.50002    -5.47626  0.00239021
        2489    -5.43268    -5.47624  0.00238932
        2490    -5.37893     -5.4762  0.00238868
        2491    -5.35388    -5.47615  0.00238822
        2492    -5.30743    -5.47608  0.00238823
        2493    -5.42728    -5.47607  0.00238735
        2494    -5.53655    -5.47609  0.00238651
        2495    -5.55459    -5.47612  0.00238576
        2496    -5.55932    -5.47615  0.00238504
        2497    -5.55877    -5.47619  0.00238432
        2498    -5.63065    -5.47625  0.00238416
        2499     -5.5639    -5.47628  0.00238347
        2500    -5.56321    -5.47632  0.00238277
        2501    -5.53617    -5.47634  0.00238193
        2502    -5.62925     -5.4764  0.00238177
        2503    -5.57907    -5.47645  0.00238117
        2504    -5.49416    -5.47645  0.00238023
        2505    -5.48998    -5.47646  0.00237928
        2506    -5.46583    -5.47645  0.00237834
        2507     -5.3973    -5.47642   0.0023776
        2508    -5.43052     -5.4764  0.00237672
        2509    -5.46513     -5.4764  0.00237578
        2510    -5.52754    -5.47642  0.00237492
        2511    -5.50316    -5.47643    0.002374
        2512    -5.54333    -5.47646   0.0023732
        2513    -5.44705    -5.47644  0.00237229
        2514    -5.52818    -5.47647  0.00237143
        2515    -5.57997    -5.47651  0.00237085
        2516    -5.47973    -5.47651   0.0023699
        2517    -5.56154    -5.47654   0.0023692
        2518    -5.52003    -5.47656  0.00236832
        2519    -5.52547    -5.47658  0.00236746
        2520    -5.49175    -5.47658  0.00236653
        2521    -5.46339    -5.47658   0.0023656
        2522    -5.48654    -5.47658  0.00236466
        2523    -5.43088    -5.47657   0.0023638
        2524    -5.38374    -5.47653  0.00236315
        2525    -5.34626    -5.47648  0.00236277
        2526    -5.28783     -5.4764  0.00236302
        2527    -5.31933    -5.47634   0.0023629
        2528     -5.4034    -5.47631  0.00236214
        2529    -5.41619    -5.47629  0.00236133
        2530    -5.49688     -5.4763  0.00236041
        2531    -5.47678     -5.4763  0.00235948
        2532    -5.60998    -5.47635  0.00235913
        2533    -5.70321    -5.47644   0.0023599
        2534    -5.62711     -5.4765  0.00235972
        2535    -5.64627    -5.47656  0.00235974
        2536    -5.54379    -5.47659  0.00235896
        2537    -5.38803    -5.47656  0.00235829
        2538    -5.35983    -5.47651  0.00235781
        2539    -5.44212     -5.4765  0.00235692
        2540    -5.34907    -5.47645  0.00235652
        2541    -5.30432    -5.47638  0.00235657
        2542    -5.32408    -5.47632   0.0023564
        2543    -5.29416    -5.47625  0.00235656
        2544    -5.30434    -5.47618  0.00235661
        2545    -5.23741    -5.47609  0.00235755
        2546    -5.39481    -5.47605  0.00235684
        2547    -5.36308    -5.47601  0.00235633
        2548    -5.36577    -5.47597   0.0023558
        2549    -5.32654    -5.47591  0.00235561
        2550    -5.33817    -5.47585   0.0023553
        2551    -5.35417    -5.47581  0.00235486
        2552    -5.35038    -5.47576  0.00235445
        2553    -5.37498    -5.47572  0.00235386
        2554    -5.42411     -5.4757  0.00235303
        2555    -5.44192    -5.47568  0.00235214
        2556    -5.46753    -5.47568  0.00235122
        2557     -5.2992    -5.47561  0.00235132
        2558    -5.26981    -5.47553  0.00235177
        2559    -5.31277    -5.47547  0.00235171
        2560    -5.43667    -5.47545  0.00235085
        2561    -5.47566    -5.47545  0.00234993
        2562    -5.40071    -5.47542  0.00234919
        2563    -5.46564    -5.47542  0.00234828
        2564    -5.47217    -5.47542  0.00234736
        2565    -5.43022     -5.4754  0.00234651
        2566    -5.47705     -5.4754   0.0023456
        2567    -5.48822    -5.47541  0.00234469
        2568    -5.50493    -5.47542  0.00234381
        2569    -5.36298    -5.47537   0.0023433
        2570    -5.31527    -5.47531  0.00234322
        2571    -5.39571    -5.47528  0.00234251
        2572     -5.4046    -5.47525  0.00234176
        2573    -5.45173    -5.47524  0.00234087
        2574    -5.40725    -5.47522  0.00234011
        2575    -5.33912    -5.47516   0.0023398
        2576    -5.29802     -5.4751   0.0023399
        2577     -5.4414    -5.47508  0.00233903
        2578    -5.46592    -5.47508  0.00233812
        2579     -5.5045    -5.47509  0.00233724
        2580    -5.51228    -5.47511  0.00233638
        2581    -5.54608    -5.47513  0.00233564
        2582    -5.54862    -5.47516  0.00233491
        2583    -5.53641    -5.47518  0.00233412
        2584    -5.49115    -5.47519  0.00233323
        2585    -5.39333    -5.47516  0.00233254
        2586    -5.28393    -5.47509  0.00233281
        2587    -5.29864    -5.47502  0.00233291
        2588    -5.29804    -5.47495  0.00233301
        2589      -5.231    -5.47485  0.00233401
        2590     -5.2475    -5.47477  0.00233476
        2591    -5.35688    -5.47472   0.0023343
        2592    -5.32707    -5.47466  0.00233409
        2593    -5.25801    -5.47458  0.00233469
        2594     -5.2687     -5.4745  0.00233514
        2595    -5.31211    -5.47444  0.00233508
        2596    -5.32995    -5.47438  0.00233484
        2597    -5.41887    -5.47436  0.00233404
        2598     -5.4611    -5.47436  0.00233315
        2599    -5.42921    -5.47434  0.00233231
        2600    -5.48845    -5.47434  0.00233142
        2601    -5.37831    -5.47431  0.00233082
        2602    -5.34689    -5.47426  0.00233044
        2603    -5.30434    -5.47419  0.00233045
        2604     -5.3677    -5.47415  0.00232992
        2605    -5.34901     -5.4741  0.00232952
        2606    -5.37703    -5.47407  0.00232892
        2607    -5.47134    -5.47407  0.00232803
        2608    -5.52517    -5.47409  0.00232722
        2609    -5.54009    -5.47411  0.00232647
        2610    -5.55773    -5.47414  0.00232579
        2611    -5.52796    -5.47416    0.002325
        2612     -5.4661    -5.47416  0.00232411
        2613    -5.39478    -5.47413  0.00232342
        2614    -5.45321    -5.47412  0.00232254
        2615    -5.42649     -5.4741  0.00232172
        2616     -5.4315    -5.47409  0.00232089
        2617    -5.38643    -5.47405  0.00232025
        2618    -5.35026    -5.47401  0.00231984
        2619    -5.44407      -5.474  0.00231899
        2620     -5.3912    -5.47396  0.00231832
        2621    -5.38615    -5.47393  0.00231767
        2622    -5.43971    -5.47392  0.00231683
        2623    -5.45859    -5.47391  0.00231595
        2624     -5.5037    -5.47392   0.0023151
        2625    -5.44108    -5.47391  0.00231425
        2626    -5.41127    -5.47389  0.00231349
        2627    -5.35587    -5.47384  0.00231305
        2628     -5.4364    -5.47383  0.00231221
        2629    -5.39916     -5.4738   0.0023115
        2630    -5.46961     -5.4738  0.00231063
        2631    -5.42958    -5.47378  0.00230981
        2632    -5.39084    -5.47375  0.00230915
        2633    -5.40493    -5.47372  0.00230842
        2634    -5.42419     -5.4737  0.00230762
        2635    -5.37254    -5.47367  0.00230706
        2636    -5.45916    -5.47366  0.00230619
        2637    -5.49511    -5.47367  0.00230533
        2638    -5.51148    -5.47368   0.0023045
        2639    -5.55686    -5.47371  0.00230385
        2640    -5.45821    -5.47371  0.00230298
        2641     -5.4478     -5.4737  0.00230213
        2642     -5.3541    -5.47365   0.0023017
        2643    -5.33012     -5.4736  0.00230147
        2644    -5.42645    -5.47358  0.00230067
        2645    -5.42646    -5.47356  0.00229987
        2646    -5.51396    -5.47358  0.00229905
        2647    -5.36646    -5.47354  0.00229854
        2648    -5.37751     -5.4735  0.00229796
        2649    -5.43572    -5.47349  0.00229713
        2650    -5.41595    -5.47347  0.00229637
        2651    -5.48445    -5.47347  0.00229551
        2652    -5.48396    -5.47347  0.00229465
        2653    -5.61576    -5.47353  0.00229441
        2654    -5.51576    -5.47354   0.0022936
        2655    -5.59234    -5.47359  0.00229317
        2656    -5.61227    -5.47364   0.0022929
        2657    -5.52378    -5.47366  0.00229212
        2658    -5.56161    -5.47369  0.00229149
        2659    -5.55641    -5.47372  0.00229084
        2660    -5.52025    -5.47374  0.00229005
        2661    -5.56299    -5.47377  0.00228943
        2662    -5.58849    -5.47382  0.00228898
        2663    -5.54523    -5.47384  0.00228828
        2664    -5.45588    -5.47384  0.00228743
        2665    -5.50777    -5.47385   0.0022866
        2666    -5.49868    -5.47386  0.00228576
        2667    -5.54798    -5.47389  0.00228508
        2668    -5.50193     -5.4739  0.00228424
        2669    -5.58274    -5.47394  0.00228375
        2670    -5.63578      -5.474   0.0022837
        2671    -5.59889    -5.47405  0.00228332
        2672    -5.56441    -5.47408  0.00228272
        2673     -5.5773    -5.47412  0.00228219
        2674    -5.58707    -5.47416  0.00228173
        2675    -5.52829    -5.47418  0.00228097
        2676     -5.4867    -5.47419  0.00228012
        2677    -5.51924     -5.4742  0.00227933
        2678     -5.5118    -5.47422  0.00227852
        2679    -5.55445    -5.47425  0.00227787
        2680    -5.61062     -5.4743  0.00227759
        2681     -5.5763    -5.47434  0.00227706
        2682    -5.63292    -5.47439  0.00227697
        2683    -5.59568    -5.47444  0.00227657
        2684    -5.57208    -5.47448  0.00227602
        2685    -5.52271    -5.47449  0.00227524
        2686    -5.46184    -5.47449   0.0022744
        2687    -5.51504     -5.4745   0.0022736
        2688    -5.56773    -5.47454  0.00227302
        2689    -5.64249     -5.4746  0.00227303
        2690    -5.56157    -5.47463  0.00227242
        2691    -5.49106    -5.47464  0.00227158
        2692    -5.37938     -5.4746  0.00227101
        2693    -5.41463    -5.47458  0.00227028
        2694    -5.37118    -5.47454  0.00226976
        2695    -5.39881    -5.47452  0.00226909
        2696    -5.47666    -5.47452  0.00226825
        2697    -5.54199    -5.47454  0.00226755
        2698    -5.56608    -5.47458  0.00226696
        2699    -5.60483    -5.47462  0.00226663
        2700    -5.58936    -5.47467  0.00226619
        2701    -5.68409    -5.47474  0.00226668
        2702    -5.56973    -5.47478  0.00226611
        2703    -5.52923     -5.4748  0.00226537
        2704    -5.51707    -5.47482  0.00226458
        2705    -5.55397    -5.47484  0.00226393
        2706    -5.63766     -5.4749   0.0022639
        2707    -5.62536    -5.47496  0.00226374
        2708    -5.53437    -5.47498  0.00226301
        2709    -5.54445    -5.47501  0.00226232
        2710    -5.56139    -5.47504  0.00226171
        2711    -5.53632    -5.47506  0.00226099
        2712    -5.48651    -5.47507  0.00226016
        2713    -5.47766    -5.47507  0.00225933
        2714    -5.49479    -5.47507  0.00225851
        2715    -5.52191    -5.47509  0.00225774
        2716     -5.5485    -5.47512  0.00225707
        2717     -5.5591    -5.47515  0.00225645
        2718    -5.55272    -5.47518   0.0022558
        2719    -5.53954     -5.4752   0.0022551
        2720    -5.56934    -5.47524  0.00225453
        2721    -5.56036    -5.47527  0.00225392
        2722    -5.52143    -5.47528  0.00225316
        2723    -5.47549    -5.47528  0.00225233
        2724     -5.5718    -5.47532  0.00225178
        2725    -5.60111    -5.47537  0.00225143
        2726     -5.6512    -5.47543  0.00225153
        2727    -5.56623    -5.47546  0.00225095
        2728    -5.49793    -5.47547  0.00225014
        2729    -5.60133    -5.47552  0.00224979
        2730    -5.55803    -5.47555  0.00224916
        2731    -5.51648    -5.47556  0.00224839
        2732    -5.54779    -5.47559  0.00224772
        2733     -5.5743    -5.47563  0.00224719
        2734    -5.57136    -5.47566  0.00224664
        2735    -5.61298    -5.47571  0.00224638
        2736     -5.6603    -5.47578  0.00224657
        2737    -5.57566    -5.47582  0.00224605
        2738    -5.62042    -5.47587  0.00224585
        2739    -5.55668     -5.4759  0.00224522
        2740    -5.60193    -5.47594  0.00224487
        2741    -5.61947      -5.476  0.00224467
        2742    -5.51256    -5.47601  0.00224389
        2743    -5.51953    -5.47603  0.00224313
        2744    -5.61685    -5.47608  0.00224289
        2745    -5.57483    -5.47611  0.00224237
        2746    -5.64833    -5.47618  0.00224243
        2747    -5.54542     -5.4762  0.00224175
        2748    -5.52631    -5.47622  0.00224101
        2749    -5.56729    -5.47625  0.00224044
        2750    -5.52588    -5.47627   0.0022397
        2751    -5.46856    -5.47627  0.00223889
        2752    -5.40508    -5.47624  0.00223822
        2753    -5.42897    -5.47622  0.00223747
        2754     -5.4216     -5.4762  0.00223675
        2755    -5.57596    -5.47624  0.00223623
        2756    -5.62275    -5.47629  0.00223605
        2757    -5.60021    -5.47634  0.00223569
        2758    -5.47659    -5.47634  0.00223488
        2759    -5.43975    -5.47633  0.00223411
        2760    -5.42036    -5.47631  0.00223339
        2761    -5.36818    -5.47627  0.00223293
        2762    -5.48257    -5.47627  0.00223212
        2763    -5.43928    -5.47626  0.00223135
        2764     -5.4874    -5.47626  0.00223055
        2765    -5.46413    -5.47625  0.00222975
        2766     -5.5457    -5.47628  0.00222908
        2767    -5.55925    -5.47631  0.00222848
        2768    -5.62105    -5.47636  0.00222829
        2769    -5.63252    -5.47642   0.0022282
        2770     -5.4809    -5.47642  0.00222739
        2771    -5.44635    -5.47641  0.00222661
        2772    -5.38602    -5.47638  0.00222605
        2773     -5.3896    -5.47635  0.00222547
        2774    -5.45334    -5.47634  0.00222468
        2775    -5.52726    -5.47636  0.00222395
        2776    -5.57294    -5.47639  0.00222342
        2777    -5.52401    -5.47641  0.00222269
        2778    -5.51439    -5.47642  0.00222193
        2779    -5.46822    -5.47642  0.00222113
        2780    -5.42359     -5.4764  0.00222042
        2781    -5.40632    -5.47637  0.00221976
        2782    -5.41345    -5.47635  0.00221908
        2783    -5.37075    -5.47631  0.00221861
        2784    -5.35668    -5.47627  0.00221823
        2785    -5.45215    -5.47626  0.00221745
        2786    -5.50966    -5.47627  0.00221668
        2787    -5.51251    -5.47629  0.00221592
        2788    -5.43712    -5.47627  0.00221517
        2789    -5.47777    -5.47627  0.00221438
        2790    -5.50348    -5.47628  0.00221361
        2791    -5.36541    -5.47624  0.00221317
        2792    -5.37793    -5.47621  0.00221266
        2793     -5.4462     -5.4762  0.00221189
        2794    -5.46611    -5.47619   0.0022111
        2795    -5.34298    -5.47615  0.00221083
        2796    -5.41752    -5.47612  0.00221014
        2797     -5.5121    -5.47614  0.00220938
        2798    -5.57089    -5.47617  0.00220885
        2799    -5.54892     -5.4762  0.00220822
        2800    -5.58322    -5.47624  0.00220776
        2801    -5.51098    -5.47625    0.002207
        2802    -5.44035    -5.47624  0.00220625
        2803    -5.44776    -5.47623  0.00220549
        2804    -5.44445    -5.47621  0.00220473
        2805    -5.48386    -5.47622  0.00220395
        2806    -5.46598    -5.47621  0.00220317
        2807    -5.42875     -5.4762  0.00220245
        2808    -5.34903    -5.47615  0.00220213
        2809     -5.4978    -5.47616  0.00220136
        2810    -5.45301    -5.47615  0.00220059
        2811    -5.50757    -5.47616  0.00219983
        2812    -5.46315    -5.47616  0.00219906
        2813    -5.49386    -5.47616  0.00219828
        2814    -5.45616    -5.47616  0.00219751
        2815    -5.54732    -5.47618  0.00219688
        2816    -5.56811    -5.47621  0.00219634
        2817    -5.49637    -5.47622  0.00219557
        2818    -5.43632    -5.47621  0.00219484
        2819    -5.57086    -5.47624  0.00219432
        2820    -5.56445    -5.47627  0.00219376
        2821     -5.5711    -5.47631  0.00219324
        2822    -5.59746    -5.47635  0.00219289
        2823    -5.54379    -5.47637  0.00219224
        2824    -5.53018    -5.47639  0.00219155
        2825    -5.56336    -5.47642  0.00219099
        2826    -5.53576    -5.47644  0.00219031
        2827    -5.56203    -5.47647  0.00218975
        2828    -5.53907     -5.4765  0.00218908
        2829    -5.62443    -5.47655  0.00218893
        2830    -5.52292    -5.47656  0.00218822
        2831    -5.53107    -5.47658  0.00218753
        2832    -5.53304     -5.4766  0.00218685
        2833    -5.56165    -5.47663  0.00218629
        2834     -5.4953    -5.47664  0.00218553
        2835    -5.50054    -5.47665  0.00218477
        2836    -5.38903    -5.47662  0.00218422
        2837     -5.4402     -5.4766  0.00218349
        2838    -5.46444     -5.4766  0.00218272
        2839    -5.47191     -5.4766  0.00218195
        2840    -5.43833    -5.47659  0.00218123
        2841    -5.40007    -5.47656  0.00218062
        2842    -5.44066    -5.47655  0.00217989
        2843    -5.46883    -5.47654  0.00217913
        2844    -5.55156    -5.47657  0.00217852
        2845    -5.53262    -5.47659  0.00217785
        2846    -5.39047    -5.47656  0.00217729
        2847    -5.36071    -5.47652  0.00217691
        2848    -5.33212    -5.47647  0.00217673
        2849    -5.34403    -5.47642  0.00217646
        2850    -5.43757    -5.47641  0.00217574
        2851    -5.53576    -5.47643  0.00217508
        2852    -5.60036    -5.47647  0.00217475
        2853    -5.55566     -5.4765  0.00217417
        2854    -5.64117    -5.47656  0.00217417
        2855    -5.64458    -5.47662  0.00217421
        2856      -5.515    -5.47663  0.00217349
        2857    -5.59582    -5.47667  0.00217312
        2858    -5.55449     -5.4767  0.00217254
        2859    -5.49008     -5.4767  0.00217178
        2860    -5.48455    -5.47671  0.00217102
        2861    -5.56298    -5.47674  0.00217047
        2862    -5.53625    -5.47676  0.00216981
        2863    -5.54551    -5.47678  0.00216919
        2864    -5.44887    -5.47677  0.00216845
        2865    -5.42558    -5.47675  0.00216777
        2866    -5.53721    -5.47677  0.00216712
        2867    -5.41969    -5.47675  0.00216645
        2868    -5.38856    -5.47672  0.00216592
        2869    -5.42105     -5.4767  0.00216525
        2870    -5.46311     -5.4767   0.0021645
        2871    -5.46546     -5.4767  0.00216375
        2872    -5.42571    -5.47668  0.00216307
        2873    -5.48827    -5.47668  0.00216232
        2874    -5.50949    -5.47669   0.0021616
        2875    -5.58467    -5.47673  0.00216117
        2876    -5.61289    -5.47678  0.00216094
        2877    -5.67193    -5.47685  0.00216125
        2878    -5.64368     -5.4769  0.00216128
        2879    -5.73933      -5.477  0.00216245
        2880    -5.64571    -5.47705  0.00216249
        2881    -5.65937    -5.47712  0.00216267
        2882    -5.54762    -5.47714  0.00216205
        2883    -5.48904    -5.47715  0.00216131
        2884    -5.48079    -5.47715  0.00216056
        2885     -5.5056    -5.47716  0.00215983
        2886    -5.53242    -5.47718  0.00215917
        2887    -5.51312    -5.47719  0.00215846
        2888    -5.58749    -5.47723  0.00215805
        2889    -5.58137    -5.47726   0.0021576
        2890    -5.53595    -5.47728  0.00215695
        2891    -5.53322     -5.4773  0.00215629
        2892    -5.59677    -5.47734  0.00215594
        2893    -5.58226    -5.47738   0.0021555
        2894     -5.5432     -5.4774  0.00215488
        2895    -5.59815    -5.47744  0.00215453
        2896    -5.57554    -5.47748  0.00215406
        2897    -5.58613    -5.47752  0.00215364
        2898      -5.552    -5.47754  0.00215305
        2899    -5.53464    -5.47756   0.0021524
        2900    -5.49902    -5.47757  0.00215167
        2901     -5.4692    -5.47757  0.00215093
        2902    -5.45079    -5.47756  0.00215021
        2903    -5.50156    -5.47756  0.00214948
        2904    -5.51056    -5.47758  0.00214877
        2905    -5.51091    -5.47759  0.00214806
        2906    -5.54308    -5.47761  0.00214744
        2907    -5.53856    -5.47763  0.00214681
        2908    -5.49941    -5.47764  0.00214608
        2909    -5.46596    -5.47763  0.00214535
        2910    -5.46146    -5.47763  0.00214462
        2911    -5.54181    -5.47765  0.00214399
        2912    -5.56059    -5.47768  0.00214345
        2913    -5.48922    -5.47768  0.00214271
        2914     -5.4842    -5.47769  0.00214198
        2915    -5.44806    -5.47768  0.00214127
        2916    -5.51312    -5.47769  0.00214057
        2917    -5.54334    -5.47771  0.00213995
        2918    -5.64645    -5.47777     0.00214
        2919    -5.59642    -5.47781  0.00213965
        2920    -5.60535    -5.47785  0.00213937
        2921    -5.58211    -5.47789  0.00213893
        2922    -5.64541    -5.47795  0.00213897
        2923    -5.58674    -5.47798  0.00213856
        2924    -5.56267    -5.47801  0.00213803
        2925    -5.51156    -5.47802  0.00213733
        2926    -5.41002      -5.478  0.00213672
        2927    -5.47412      -5.478  0.00213599
        2928    -5.41261    -5.47798  0.00213538
        2929    -5.47995    -5.47798  0.00213465
        2930    -5.44463    -5.47797  0.00213395
        2931     -5.4319    -5.47795  0.00213328
        2932    -5.38214    -5.47792   0.0021328
