Generation Loss_Best Loss_Average_Half
816 6365.24 6428.76
817 6365.24 6432.64
818 6365.24 6425.66
819 6365.24 6444.53
820 6365.24 6452.41
821 6365.24 6443.53
822 6365.24 6440.16
823 6365.24 6432.48
824 6365.24 6423.04
825 6365.24 6425.01
826 6365.24 6421.61
827 6365.24 6422.36
828 6365.24 6428.87
829 6365.24 6434.21
830 6365.24 6441.05
831 6365.24 6437.8
832 6365.24 6441.9
833 6365.24 6424.55
834 6365.24 6433.97
835 6365.24 6432.6
836 6365.24 6427.9
837 6365.24 6406.73
838 6365.24 6414.32
839 6365.24 6413.65
840 6365.24 6400.4
841 6365.24 6410.89
842 6365.24 6419.78
843 6365.24 6439.02
844 6365.24 6456.08
845 6365.24 6440.3
846 6365.24 6424
847 6365.24 6402.61
848 6365.24 6433.85
849 6365.24 6450.99
850 6365.24 6448.69
851 6365.24 6432.44
852 6365.24 6439.09
853 6365.24 6434.55
854 6365.24 6430.95
855 6365.24 6412.61
856 6365.24 6407.13
857 6365.24 6405.47
858 6365.24 6419.8
859 6365.24 6429.11
860 6365.24 6429.34
861 6365.24 6411.5
862 6365.24 6425.27
863 6365.24 6434.72
864 6365.24 6435.42
865 6365.24 6452.92
866 6365.24 6444.68
867 6365.24 6431.66
868 6365.24 6450.09
869 6365.24 6460.77
870 6365.24 6467.72
871 6365.24 6456.19
872 6365.24 6424.05
873 6365.24 6434.34
874 6365.24 6427.44
875 6365.24 6427.23
876 6365.24 6434.34
877 6365.24 6418.1
878 6365.24 6420.15
879 6365.24 6441.14
880 6365.24 6424.34
881 6365.24 6452.72
882 6365.24 6437.26
883 6365.24 6444.44
884 6365.24 6427.65
885 6365.24 6436.12
886 6365.24 6411.62
887 6365.24 6430.24
888 6365.24 6431.31
889 6365.24 6414.2
890 6365.24 6416.68
891 6365.24 6410.12
892 6365.24 6415.43
893 6365.24 6424.93
894 6365.24 6428.98
895 6365.24 6409.42
896 6365.24 6408.84
897 6365.24 6418.98
898 6365.24 6432.75
899 6365.24 6428.71
900 6365.24 6431.19
901 6365.24 6419.24
902 6365.24 6419.33
903 6365.24 6405.8
904 6365.24 6422.96
905 6365.24 6415.59
906 6365.24 6425.75
907 6365.24 6412.26
908 6365.24 6429.27
909 6365.24 6421.1
910 6365.24 6397.49
911 6365.24 6403.53
912 6365.24 6432.27
913 6365.24 6444.67
914 6365.24 6451.57
915 6365.24 6440.75
916 6365.24 6417.4
917 6365.24 6413.06
918 6365.24 6419.32
919 6365.24 6426.48
920 6365.24 6404.13
921 6365.24 6423.85
922 6365.24 6425.56
923 6365.24 6427.2
924 6365.24 6418.41
925 6365.24 6427.95
926 6365.24 6424.42
927 6365.24 6453.48
928 6365.24 6442.22
929 6365.24 6433.58
930 6365.24 6431.82
931 6365.24 6401.55
932 6365.24 6403.96
933 6365.24 6397.51
934 6365.24 6415.68
935 6365.24 6443.65
936 6365.24 6423.9
937 6365.24 6440.93
