#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2337    -5.47918    -5.48936  0.00409601
        2338    -5.48043    -5.48936  0.00409426
        2339    -5.48208    -5.48935  0.00409251
        2340    -5.48426    -5.48935  0.00409076
        2341    -5.48636    -5.48935  0.00408902
        2342    -5.48775    -5.48935  0.00408727
        2343    -5.48962    -5.48935  0.00408553
        2344    -5.49209    -5.48935  0.00408378
        2345    -5.49424    -5.48935  0.00408204
        2346     -5.4962    -5.48936   0.0040803
        2347    -5.49779    -5.48936  0.00407857
        2348    -5.49959    -5.48936  0.00407683
        2349    -5.50144    -5.48937   0.0040751
        2350    -5.50347    -5.48937  0.00407337
        2351    -5.50506    -5.48938  0.00407164
        2352    -5.50619    -5.48939  0.00406992
        2353    -5.50732     -5.4894  0.00406819
        2354    -5.50826     -5.4894  0.00406647
        2355    -5.50842    -5.48941  0.00406476
        2356    -5.50915    -5.48942  0.00406304
        2357    -5.50939    -5.48943  0.00406132
        2358    -5.50929    -5.48944  0.00405961
        2359    -5.50871    -5.48945   0.0040579
        2360    -5.50839    -5.48945  0.00405619
        2361    -5.50791    -5.48946  0.00405448
        2362    -5.50756    -5.48947  0.00405277
        2363    -5.50707    -5.48948  0.00405106
        2364    -5.50643    -5.48948  0.00404935
        2365    -5.50553    -5.48949  0.00404764
        2366    -5.50496     -5.4895  0.00404594
        2367    -5.50401     -5.4895  0.00404423
        2368    -5.50298    -5.48951  0.00404253
        2369    -5.50097    -5.48951  0.00404083
        2370    -5.49923    -5.48952  0.00403912
        2371     -5.4973    -5.48952  0.00403742
        2372    -5.49579    -5.48952  0.00403572
        2373    -5.49458    -5.48953  0.00403402
        2374    -5.49366    -5.48953  0.00403232
        2375    -5.49215    -5.48953  0.00403062
        2376     -5.4908    -5.48953  0.00402893
        2377    -5.48916    -5.48953  0.00402723
        2378    -5.48724    -5.48953  0.00402554
        2379     -5.4861    -5.48953  0.00402385
        2380    -5.48453    -5.48952  0.00402216
        2381     -5.4833    -5.48952  0.00402047
        2382    -5.48224    -5.48952  0.00401878
        2383    -5.48121    -5.48952   0.0040171
        2384    -5.47976    -5.48951  0.00401541
        2385    -5.47833    -5.48951  0.00401373
        2386    -5.47739     -5.4895  0.00401205
        2387    -5.47633     -5.4895  0.00401038
        2388    -5.47529    -5.48949   0.0040087
        2389    -5.47443    -5.48948  0.00400703
        2390    -5.47329    -5.48948  0.00400536
        2391    -5.47218    -5.48947  0.00400369
        2392    -5.47109    -5.48946  0.00400202
        2393    -5.47063    -5.48945  0.00400036
        2394    -5.46974    -5.48945   0.0039987
        2395    -5.46901    -5.48944  0.00399704
        2396    -5.46815    -5.48943  0.00399538
        2397    -5.46715    -5.48942  0.00399372
        2398    -5.46631    -5.48941  0.00399207
        2399    -5.46517     -5.4894  0.00399042
        2400    -5.46448    -5.48939  0.00398877
        2401    -5.46395    -5.48938  0.00398712
        2402    -5.46311    -5.48937  0.00398547
        2403    -5.46212    -5.48936  0.00398383
        2404    -5.46126    -5.48934  0.00398219
        2405    -5.46009    -5.48933  0.00398056
        2406    -5.45997    -5.48932  0.00397892
        2407    -5.45878    -5.48931  0.00397729
        2408    -5.45818    -5.48929  0.00397566
        2409    -5.45727    -5.48928  0.00397403
        2410    -5.45681    -5.48927   0.0039724
        2411    -5.45604    -5.48925  0.00397078
        2412    -5.45512    -5.48924  0.00396916
        2413    -5.45405    -5.48923  0.00396754
        2414    -5.45346    -5.48921  0.00396592
        2415    -5.45228     -5.4892  0.00396431
        2416    -5.45144    -5.48918   0.0039627
        2417    -5.45081    -5.48916  0.00396109
        2418    -5.44994    -5.48915  0.00395949
        2419    -5.44916    -5.48913  0.00395789
        2420    -5.44863    -5.48911  0.00395629
        2421    -5.44823     -5.4891  0.00395469
        2422    -5.44782    -5.48908  0.00395309
        2423    -5.44787    -5.48906   0.0039515
        2424    -5.44796    -5.48905   0.0039499
        2425    -5.44826    -5.48903  0.00394831
        2426    -5.44909    -5.48901  0.00394672
        2427    -5.44971      -5.489  0.00394512
        2428    -5.45076    -5.48898  0.00394353
        2429    -5.45225    -5.48897  0.00394194
        2430    -5.45359    -5.48895  0.00394034
        2431    -5.45539    -5.48894  0.00393874
        2432    -5.45781    -5.48893  0.00393714
        2433    -5.46102    -5.48891  0.00393554
        2434    -5.46379     -5.4889  0.00393394
        2435    -5.46674    -5.48889  0.00393233
        2436    -5.47016    -5.48889  0.00393073
        2437    -5.47433    -5.48888  0.00392912
        2438     -5.4788    -5.48888  0.00392751
        2439    -5.48355    -5.48887   0.0039259
        2440     -5.4884    -5.48887  0.00392429
        2441    -5.49348    -5.48888  0.00392268
        2442    -5.49907    -5.48888  0.00392108
        2443    -5.50453    -5.48889  0.00391948
        2444    -5.50984     -5.4889  0.00391789
        2445    -5.51588    -5.48891   0.0039163
        2446    -5.52125    -5.48892  0.00391472
        2447    -5.52684    -5.48893  0.00391315
        2448    -5.53305    -5.48895  0.00391159
        2449    -5.53912    -5.48897  0.00391005
        2450    -5.54547      -5.489  0.00390852
        2451    -5.55131    -5.48902  0.00390701
        2452    -5.55723    -5.48905  0.00390552
        2453    -5.56273    -5.48908  0.00390404
        2454    -5.56826    -5.48911  0.00390258
        2455    -5.57318    -5.48915  0.00390114
        2456    -5.57778    -5.48918  0.00389972
        2457    -5.58294    -5.48922  0.00389832
        2458    -5.58773    -5.48926  0.00389694
        2459    -5.59245     -5.4893  0.00389558
        2460    -5.59708    -5.48935  0.00389424
        2461    -5.60099    -5.48939  0.00389293
        2462    -5.60494    -5.48944  0.00389163
        2463    -5.60875    -5.48949  0.00389035
        2464    -5.61212    -5.48954  0.00388909
        2465    -5.61518    -5.48959  0.00388785
        2466    -5.61748    -5.48964  0.00388661
        2467    -5.61961    -5.48969   0.0038854
        2468    -5.62097    -5.48975  0.00388419
        2469    -5.62184     -5.4898  0.00388298
        2470    -5.62298    -5.48985  0.00388178
        2471    -5.62409    -5.48991  0.00388059
        2472    -5.62394    -5.48996   0.0038794
        2473    -5.62376    -5.49002  0.00387821
        2474    -5.62339    -5.49007  0.00387702
        2475    -5.62298    -5.49012  0.00387582
        2476    -5.62284    -5.49018  0.00387463
        2477    -5.62177    -5.49023  0.00387343
        2478    -5.61991    -5.49028  0.00387222
        2479    -5.61805    -5.49033    0.003871
        2480    -5.61557    -5.49038  0.00386977
        2481    -5.61279    -5.49043  0.00386852
        2482    -5.61018    -5.49048  0.00386726
        2483    -5.60746    -5.49053  0.00386599
        2484    -5.60432    -5.49057  0.00386471
        2485     -5.6008    -5.49062  0.00386341
        2486    -5.59691    -5.49066  0.00386209
        2487    -5.59268     -5.4907  0.00386076
        2488    -5.58857    -5.49074   0.0038594
        2489    -5.58462    -5.49078  0.00385804
        2490    -5.58039    -5.49082  0.00385666
        2491    -5.57638    -5.49085  0.00385526
        2492    -5.57214    -5.49088  0.00385385
        2493    -5.56757    -5.49091  0.00385243
        2494    -5.56268    -5.49094  0.00385099
        2495    -5.55796    -5.49097  0.00384954
        2496    -5.55344    -5.49099  0.00384808
        2497    -5.54929    -5.49102  0.00384661
        2498    -5.54539    -5.49104  0.00384513
        2499    -5.54102    -5.49106  0.00384365
        2500    -5.53694    -5.49108  0.00384215
        2501    -5.53303    -5.49109  0.00384065
        2502    -5.52945    -5.49111  0.00383915
        2503    -5.52607    -5.49112  0.00383764
        2504    -5.52245    -5.49114  0.00383613
        2505    -5.51966    -5.49115  0.00383461
        2506    -5.51663    -5.49116   0.0038331
        2507    -5.51414    -5.49117  0.00383158
        2508    -5.51231    -5.49118  0.00383006
        2509    -5.50964    -5.49118  0.00382854
        2510    -5.50794    -5.49119  0.00382702
        2511    -5.50584     -5.4912   0.0038255
        2512    -5.50422     -5.4912  0.00382398
        2513    -5.50277    -5.49121  0.00382246
        2514    -5.50118    -5.49121  0.00382095
        2515    -5.50003    -5.49121  0.00381943
        2516    -5.49885    -5.49122  0.00381791
        2517    -5.49777    -5.49122  0.00381639
        2518    -5.49677    -5.49122  0.00381488
        2519    -5.49569    -5.49122  0.00381337
        2520    -5.49526    -5.49122  0.00381185
        2521    -5.49426    -5.49123  0.00381034
        2522    -5.49328    -5.49123  0.00380883
        2523    -5.49261    -5.49123  0.00380732
        2524    -5.49178    -5.49123  0.00380581
        2525    -5.49139    -5.49123   0.0038043
        2526    -5.49082    -5.49123   0.0038028
        2527    -5.48978    -5.49123  0.00380129
        2528    -5.48899    -5.49123  0.00379979
        2529    -5.48848    -5.49122  0.00379829
        2530    -5.48777    -5.49122  0.00379679
        2531    -5.48718    -5.49122  0.00379529
        2532    -5.48594    -5.49122  0.00379379
        2533    -5.48511    -5.49122  0.00379229
        2534     -5.4841    -5.49121   0.0037908
        2535    -5.48261    -5.49121   0.0037893
        2536    -5.48153    -5.49121  0.00378781
        2537    -5.47998     -5.4912  0.00378632
        2538    -5.47901     -5.4912  0.00378483
        2539    -5.47788    -5.49119  0.00378334
        2540    -5.47688    -5.49119  0.00378186
        2541    -5.47497    -5.49118  0.00378038
        2542    -5.47366    -5.49117  0.00377889
        2543    -5.47249    -5.49117  0.00377742
        2544    -5.47163    -5.49116  0.00377594
        2545    -5.47062    -5.49115  0.00377446
        2546      -5.469    -5.49114  0.00377299
        2547    -5.46784    -5.49113  0.00377152
        2548    -5.46684    -5.49112  0.00377005
        2549    -5.46583    -5.49111  0.00376859
        2550    -5.46452     -5.4911  0.00376712
        2551    -5.46306    -5.49109  0.00376566
        2552    -5.46175    -5.49108   0.0037642
        2553    -5.46088    -5.49107  0.00376275
        2554       -5.46    -5.49106   0.0037613
        2555    -5.45896    -5.49104  0.00375984
        2556     -5.4576    -5.49103   0.0037584
        2557    -5.45622    -5.49102  0.00375695
        2558    -5.45482      -5.491  0.00375551
        2559    -5.45354    -5.49099  0.00375407
        2560    -5.45164    -5.49097  0.00375263
        2561    -5.45031    -5.49096   0.0037512
        2562     -5.4488    -5.49094  0.00374977
        2563     -5.4471    -5.49092  0.00374835
        2564    -5.44521    -5.49091  0.00374693
        2565    -5.44374    -5.49089  0.00374552
        2566    -5.44253    -5.49087   0.0037441
        2567    -5.44098    -5.49085   0.0037427
        2568    -5.43953    -5.49083  0.00374129
        2569    -5.43742    -5.49081  0.00373989
        2570    -5.43526    -5.49079   0.0037385
        2571    -5.43289    -5.49076  0.00373711
        2572    -5.43075    -5.49074  0.00373573
        2573    -5.42884    -5.49072  0.00373436
        2574    -5.42686    -5.49069  0.00373299
        2575     -5.4254    -5.49067  0.00373163
        2576    -5.42265    -5.49064  0.00373027
        2577     -5.4204    -5.49061  0.00372892
        2578    -5.41792    -5.49058  0.00372758
        2579    -5.41579    -5.49056  0.00372625
        2580    -5.41295    -5.49053  0.00372493
        2581    -5.41002    -5.49049  0.00372362
        2582    -5.40684    -5.49046  0.00372231
        2583    -5.40402    -5.49043  0.00372102
        2584    -5.40128    -5.49039  0.00371974
        2585    -5.39816    -5.49036  0.00371848
        2586    -5.39513    -5.49032  0.00371722
        2587     -5.3919    -5.49028  0.00371598
        2588     -5.3888    -5.49024  0.00371475
        2589    -5.38539     -5.4902  0.00371354
        2590    -5.38246    -5.49016  0.00371233
        2591    -5.37941    -5.49012  0.00371115
        2592    -5.37613    -5.49008  0.00370998
        2593    -5.37355    -5.49003  0.00370882
        2594    -5.37139    -5.48998  0.00370767
        2595    -5.36801    -5.48994  0.00370654
        2596    -5.36542    -5.48989  0.00370542
        2597    -5.36319    -5.48984  0.00370432
        2598    -5.36103    -5.48979  0.00370322
        2599    -5.35973    -5.48974  0.00370214
        2600    -5.35811    -5.48969  0.00370106
        2601    -5.35693    -5.48964  0.00369999
        2602    -5.35576    -5.48959  0.00369892
        2603    -5.35583    -5.48954  0.00369786
        2604    -5.35548    -5.48949   0.0036968
        2605    -5.35579    -5.48943  0.00369573
        2606    -5.35676    -5.48938  0.00369467
        2607    -5.35719    -5.48933   0.0036936
        2608    -5.35814    -5.48928  0.00369252
        2609    -5.35989    -5.48923  0.00369144
        2610     -5.3614    -5.48918  0.00369035
        2611    -5.36387    -5.48914  0.00368925
        2612    -5.36667    -5.48909  0.00368814
        2613    -5.36979    -5.48904  0.00368701
        2614    -5.37293      -5.489  0.00368586
        2615    -5.37635    -5.48896  0.00368471
        2616     -5.3802    -5.48891  0.00368353
        2617    -5.38429    -5.48887  0.00368234
        2618     -5.3889    -5.48884  0.00368113
        2619    -5.39371     -5.4888  0.00367991
        2620    -5.39914    -5.48876  0.00367866
        2621     -5.4038    -5.48873   0.0036774
        2622    -5.40827     -5.4887  0.00367613
        2623    -5.41341    -5.48867  0.00367484
        2624    -5.41859    -5.48865  0.00367353
        2625    -5.42333    -5.48862  0.00367222
        2626    -5.42851     -5.4886  0.00367089
        2627    -5.43303    -5.48858  0.00366955
        2628    -5.43809    -5.48856  0.00366821
        2629    -5.44274    -5.48854  0.00366685
        2630    -5.44741    -5.48853  0.00366549
        2631    -5.45117    -5.48851  0.00366413
        2632    -5.45582     -5.4885  0.00366276
        2633    -5.46014    -5.48849  0.00366138
        2634     -5.4647    -5.48848     0.00366
        2635    -5.46874    -5.48847  0.00365862
        2636    -5.47286    -5.48847  0.00365724
        2637    -5.47524    -5.48846  0.00365585
        2638    -5.47782    -5.48846  0.00365447
        2639    -5.48061    -5.48845  0.00365309
        2640    -5.48345    -5.48845   0.0036517
        2641    -5.48529    -5.48845  0.00365032
        2642    -5.48778    -5.48845  0.00364894
        2643    -5.48957    -5.48845  0.00364756
        2644    -5.49113    -5.48845  0.00364618
        2645     -5.4923    -5.48845   0.0036448
        2646    -5.49323    -5.48845  0.00364343
        2647     -5.4941    -5.48846  0.00364205
        2648    -5.49491    -5.48846  0.00364067
        2649    -5.49505    -5.48846   0.0036393
        2650    -5.49576    -5.48846  0.00363793
        2651    -5.49584    -5.48847  0.00363656
        2652    -5.49589    -5.48847  0.00363519
        2653    -5.49548    -5.48847  0.00363382
        2654    -5.49491    -5.48848  0.00363245
        2655    -5.49376    -5.48848  0.00363108
        2656    -5.49293    -5.48848  0.00362972
        2657    -5.49229    -5.48848  0.00362835
        2658    -5.49169    -5.48848  0.00362698
        2659    -5.49055    -5.48848  0.00362562
        2660    -5.48933    -5.48848  0.00362426
        2661     -5.4879    -5.48848   0.0036229
        2662    -5.48701    -5.48848  0.00362153
        2663    -5.48638    -5.48848  0.00362018
        2664    -5.48542    -5.48848  0.00361882
        2665    -5.48429    -5.48848  0.00361746
        2666    -5.48286    -5.48848   0.0036161
        2667    -5.48158    -5.48847  0.00361475
        2668    -5.48077    -5.48847  0.00361339
        2669    -5.47939    -5.48847  0.00361204
        2670     -5.4779    -5.48846  0.00361069
        2671    -5.47691    -5.48846  0.00360934
        2672    -5.47584    -5.48845  0.00360799
        2673    -5.47498    -5.48845  0.00360665
        2674    -5.47435    -5.48844   0.0036053
        2675    -5.47365    -5.48844  0.00360396
        2676    -5.47289    -5.48843  0.00360262
        2677    -5.47237    -5.48843  0.00360128
        2678    -5.47164    -5.48842  0.00359994
        2679    -5.47131    -5.48841   0.0035986
        2680    -5.47123    -5.48841  0.00359726
        2681    -5.47125     -5.4884  0.00359593
        2682    -5.47091    -5.48839  0.00359459
        2683    -5.47051    -5.48839  0.00359326
        2684    -5.47096    -5.48838  0.00359192
        2685    -5.47118    -5.48838  0.00359059
        2686    -5.47073    -5.48837  0.00358926
        2687    -5.47095    -5.48836  0.00358793
        2688    -5.47078    -5.48836   0.0035866
        2689    -5.47128    -5.48835  0.00358527
        2690    -5.47166    -5.48834  0.00358395
        2691    -5.47179    -5.48834  0.00358262
        2692    -5.47209    -5.48833   0.0035813
        2693    -5.47257    -5.48832  0.00357997
        2694    -5.47381    -5.48832  0.00357865
        2695     -5.4746    -5.48831  0.00357732
        2696    -5.47478    -5.48831    0.003576
        2697     -5.4754     -5.4883  0.00357467
        2698    -5.47584     -5.4883  0.00357335
        2699     -5.4761     -5.4883  0.00357203
        2700    -5.47632    -5.48829  0.00357071
        2701    -5.47649    -5.48829  0.00356939
        2702    -5.47706    -5.48828  0.00356807
        2703    -5.47742    -5.48828  0.00356676
        2704    -5.47815    -5.48827  0.00356544
        2705    -5.47791    -5.48827  0.00356412
        2706    -5.47849    -5.48827  0.00356281
        2707    -5.47868    -5.48826  0.00356149
        2708    -5.47833    -5.48826  0.00356018
        2709    -5.47758    -5.48826  0.00355887
        2710    -5.47688    -5.48825  0.00355756
        2711    -5.47669    -5.48825  0.00355625
        2712    -5.47594    -5.48824  0.00355494
        2713    -5.47539    -5.48824  0.00355363
        2714    -5.47429    -5.48823  0.00355233
        2715    -5.47339    -5.48823  0.00355102
        2716    -5.47224    -5.48822  0.00354972
        2717    -5.47056    -5.48822  0.00354842
        2718    -5.46984    -5.48821  0.00354712
        2719     -5.4686     -5.4882  0.00354582
        2720    -5.46729    -5.48819  0.00354453
        2721    -5.46622    -5.48819  0.00354323
        2722    -5.46465    -5.48818  0.00354194
        2723    -5.46335    -5.48817  0.00354065
        2724    -5.46217    -5.48816  0.00353937
        2725    -5.46024    -5.48815  0.00353808
        2726    -5.45876    -5.48814   0.0035368
        2727    -5.45744    -5.48813  0.00353552
        2728     -5.4554    -5.48811  0.00353425
        2729    -5.45386     -5.4881  0.00353297
        2730    -5.45268    -5.48809   0.0035317
        2731    -5.45125    -5.48808  0.00353044
        2732     -5.4499    -5.48806  0.00352917
        2733    -5.44862    -5.48805  0.00352791
        2734    -5.44789    -5.48803  0.00352665
        2735     -5.4468    -5.48802  0.00352539
        2736     -5.4455      -5.488  0.00352414
        2737     -5.4443    -5.48799  0.00352289
        2738    -5.44395    -5.48797  0.00352164
        2739    -5.44309    -5.48795  0.00352039
        2740    -5.44277    -5.48794  0.00351914
        2741    -5.44239    -5.48792   0.0035179
        2742    -5.44208     -5.4879  0.00351666
        2743    -5.44185    -5.48789  0.00351541
        2744    -5.44168    -5.48787  0.00351417
        2745    -5.44188    -5.48785  0.00351293
        2746    -5.44197    -5.48784  0.00351169
        2747    -5.44196    -5.48782  0.00351045
        2748    -5.44214     -5.4878  0.00350922
        2749    -5.44175    -5.48779  0.00350798
        2750    -5.44215    -5.48777  0.00350674
        2751    -5.44242    -5.48775  0.00350551
        2752    -5.44257    -5.48774  0.00350427
        2753    -5.44276    -5.48772  0.00350304
        2754    -5.44283     -5.4877   0.0035018
        2755    -5.44279    -5.48769  0.00350057
        2756    -5.44312    -5.48767  0.00349934
        2757    -5.44382    -5.48766   0.0034981
        2758    -5.44431    -5.48764  0.00349687
        2759    -5.44489    -5.48762  0.00349564
        2760    -5.44545    -5.48761   0.0034944
        2761    -5.44585    -5.48759  0.00349317
        2762    -5.44672    -5.48758  0.00349194
        2763    -5.44793    -5.48756   0.0034907
        2764    -5.44935    -5.48755  0.00348947
        2765    -5.45114    -5.48754  0.00348823
        2766    -5.45332    -5.48753  0.00348699
        2767     -5.4553    -5.48751  0.00348575
        2768    -5.45769     -5.4875  0.00348451
        2769    -5.46033    -5.48749  0.00348326
        2770    -5.46308    -5.48748  0.00348202
        2771    -5.46608    -5.48748  0.00348077
        2772    -5.46961    -5.48747  0.00347952
        2773    -5.47319    -5.48746  0.00347827
        2774    -5.47696    -5.48746  0.00347702
        2775    -5.48073    -5.48746  0.00347576
        2776    -5.48386    -5.48746  0.00347451
        2777    -5.48798    -5.48746  0.00347326
        2778    -5.49258    -5.48746  0.00347201
        2779    -5.49658    -5.48746  0.00347076
        2780    -5.50038    -5.48747  0.00346952
        2781    -5.50453    -5.48747  0.00346828
        2782    -5.50841    -5.48748  0.00346704
        2783    -5.51181    -5.48749   0.0034658
        2784    -5.51547     -5.4875  0.00346457
        2785    -5.51873    -5.48751  0.00346335
        2786    -5.52188    -5.48752  0.00346213
        2787    -5.52443    -5.48754  0.00346091
        2788    -5.52682    -5.48755   0.0034597
        2789    -5.52963    -5.48757  0.00345849
        2790    -5.53118    -5.48758  0.00345728
        2791    -5.53238     -5.4876  0.00345608
        2792    -5.53321    -5.48761  0.00345488
        2793    -5.53353    -5.48763  0.00345369
        2794    -5.53378    -5.48765  0.00345249
        2795    -5.53351    -5.48766  0.00345129
        2796    -5.53287    -5.48768   0.0034501
        2797    -5.53248     -5.4877   0.0034489
        2798    -5.53114    -5.48771   0.0034477
        2799    -5.52976    -5.48773   0.0034465
        2800     -5.5285    -5.48774   0.0034453
        2801    -5.52678    -5.48775   0.0034441
        2802    -5.52445    -5.48777   0.0034429
        2803    -5.52213    -5.48778  0.00344169
        2804    -5.51969    -5.48779  0.00344048
        2805    -5.51594     -5.4878  0.00343927
        2806    -5.51239    -5.48781  0.00343806
        2807    -5.50908    -5.48782  0.00343684
        2808     -5.5051    -5.48782  0.00343562
        2809    -5.50124    -5.48783   0.0034344
        2810    -5.49706    -5.48783  0.00343318
        2811    -5.49273    -5.48783  0.00343196
        2812    -5.48812    -5.48783  0.00343074
        2813    -5.48356    -5.48783  0.00342952
        2814    -5.47892    -5.48783   0.0034283
        2815    -5.47423    -5.48782  0.00342709
        2816    -5.46936    -5.48782  0.00342588
        2817     -5.4642    -5.48781  0.00342467
        2818    -5.45938     -5.4878  0.00342347
        2819    -5.45432    -5.48779  0.00342228
        2820    -5.44936    -5.48777  0.00342109
        2821      -5.445    -5.48776  0.00341991
        2822     -5.4405    -5.48774  0.00341874
        2823    -5.43622    -5.48772  0.00341758
        2824    -5.43218     -5.4877  0.00341642
        2825    -5.42828    -5.48768  0.00341528
        2826     -5.4247    -5.48766  0.00341414
        2827    -5.42209    -5.48764  0.00341302
        2828    -5.41941    -5.48761  0.00341189
        2829    -5.41715    -5.48759  0.00341078
        2830    -5.41564    -5.48756  0.00340967
        2831     -5.4143    -5.48754  0.00340856
        2832    -5.41389    -5.48751  0.00340746
        2833    -5.41353    -5.48748  0.00340636
        2834    -5.41368    -5.48746  0.00340525
        2835    -5.41463    -5.48743  0.00340415
        2836    -5.41547    -5.48741  0.00340304
        2837    -5.41725    -5.48738  0.00340193
        2838    -5.41965    -5.48736  0.00340082
        2839    -5.42249    -5.48734   0.0033997
        2840    -5.42589    -5.48731  0.00339857
        2841    -5.42952    -5.48729  0.00339743
        2842    -5.43349    -5.48728  0.00339629
        2843    -5.43747    -5.48726  0.00339514
        2844     -5.4414    -5.48724  0.00339399
        2845    -5.44616    -5.48723  0.00339282
        2846    -5.45095    -5.48721  0.00339166
        2847    -5.45602     -5.4872  0.00339048
        2848    -5.46059    -5.48719   0.0033893
        2849    -5.46523    -5.48719  0.00338812
        2850    -5.47064    -5.48718  0.00338694
        2851    -5.47605    -5.48718  0.00338575
        2852    -5.48098    -5.48717  0.00338457
        2853     -5.4863    -5.48717  0.00338338
        2854    -5.49107    -5.48718   0.0033822
        2855    -5.49574    -5.48718  0.00338101
        2856    -5.50074    -5.48718  0.00337983
        2857    -5.50544    -5.48719  0.00337865
        2858    -5.50982     -5.4872  0.00337748
        2859    -5.51402    -5.48721  0.00337631
        2860    -5.51803    -5.48722  0.00337515
        2861    -5.52183    -5.48723  0.00337399
        2862    -5.52571    -5.48724  0.00337284
        2863    -5.52951    -5.48726  0.00337169
        2864    -5.53321    -5.48727  0.00337056
        2865    -5.53589    -5.48729  0.00336942
        2866     -5.5383    -5.48731  0.00336829
        2867    -5.54041    -5.48733  0.00336717
        2868    -5.54299    -5.48735  0.00336605
        2869    -5.54525    -5.48737  0.00336494
        2870    -5.54658    -5.48739  0.00336383
        2871    -5.54742    -5.48741  0.00336272
        2872    -5.54808    -5.48743  0.00336162
        2873    -5.54883    -5.48745  0.00336052
        2874    -5.54863    -5.48747  0.00335941
        2875    -5.54778    -5.48749  0.00335831
        2876    -5.54702    -5.48751  0.00335721
        2877    -5.54577    -5.48753   0.0033561
        2878    -5.54447    -5.48755  0.00335499
        2879      -5.543    -5.48757  0.00335388
        2880     -5.5409    -5.48759  0.00335277
        2881    -5.53849    -5.48761  0.00335165
        2882    -5.53579    -5.48763  0.00335053
        2883    -5.53313    -5.48764  0.00334941
        2884    -5.53037    -5.48766  0.00334828
        2885    -5.52664    -5.48767  0.00334714
        2886    -5.52376    -5.48768  0.00334601
        2887    -5.51967    -5.48769  0.00334487
        2888    -5.51528     -5.4877  0.00334372
        2889    -5.51078    -5.48771  0.00334257
        2890    -5.50681    -5.48772  0.00334142
        2891    -5.50263    -5.48772  0.00334027
        2892    -5.49783    -5.48773  0.00333912
        2893     -5.4935    -5.48773  0.00333797
        2894     -5.4895    -5.48773  0.00333681
        2895    -5.48556    -5.48773  0.00333566
        2896    -5.48156    -5.48773  0.00333451
        2897    -5.47737    -5.48772  0.00333336
        2898    -5.47332    -5.48772  0.00333221
        2899    -5.47002    -5.48771  0.00333107
        2900    -5.46659     -5.4877  0.00332993
        2901    -5.46349     -5.4877  0.00332879
        2902    -5.46058    -5.48769  0.00332766
        2903    -5.45787    -5.48768  0.00332653
        2904    -5.45536    -5.48767   0.0033254
        2905    -5.45307    -5.48765  0.00332428
        2906    -5.45097    -5.48764  0.00332316
        2907    -5.44923    -5.48763  0.00332204
        2908    -5.44693    -5.48761  0.00332093
        2909    -5.44556     -5.4876  0.00331982
        2910    -5.44407    -5.48758  0.00331871
        2911    -5.44289    -5.48757  0.00331761
        2912    -5.44169    -5.48755   0.0033165
        2913    -5.44077    -5.48754   0.0033154
        2914    -5.43995    -5.48752  0.00331431
        2915    -5.43906     -5.4875  0.00331321
        2916    -5.43778    -5.48749  0.00331212
        2917     -5.4367    -5.48747  0.00331103
        2918    -5.43594    -5.48745  0.00330994
        2919    -5.43563    -5.48743  0.00330885
        2920    -5.43486    -5.48742  0.00330777
        2921    -5.43422     -5.4874  0.00330669
        2922    -5.43308    -5.48738  0.00330561
        2923    -5.43203    -5.48736  0.00330453
        2924    -5.43123    -5.48734  0.00330346
        2925    -5.42976    -5.48732  0.00330239
        2926    -5.42822     -5.4873  0.00330132
        2927    -5.42767    -5.48728  0.00330026
        2928    -5.42645    -5.48726  0.00329919
        2929    -5.42517    -5.48724  0.00329814
        2930    -5.42369    -5.48722  0.00329708
        2931     -5.4223     -5.4872  0.00329603
        2932    -5.42074    -5.48717  0.00329498
        2933    -5.41915    -5.48715  0.00329394
        2934     -5.4177    -5.48713   0.0032929
        2935    -5.41656     -5.4871  0.00329187
        2936    -5.41483    -5.48708  0.00329084
        2937    -5.41328    -5.48705  0.00328982
        2938    -5.41208    -5.48703   0.0032888
        2939    -5.41064      -5.487  0.00328778
        2940    -5.40943    -5.48697  0.00328677
        2941     -5.4086    -5.48695  0.00328576
        2942    -5.40742    -5.48692  0.00328475
        2943    -5.40693    -5.48689  0.00328375
        2944    -5.40596    -5.48687  0.00328275
        2945    -5.40555    -5.48684  0.00328175
        2946    -5.40542    -5.48681  0.00328075
        2947     -5.4045    -5.48678  0.00327976
        2948    -5.40386    -5.48675  0.00327877
        2949    -5.40381    -5.48673  0.00327777
        2950    -5.40388     -5.4867  0.00327678
        2951    -5.40378    -5.48667  0.00327579
        2952    -5.40381    -5.48664   0.0032748
        2953    -5.40428    -5.48661  0.00327381
        2954    -5.40503    -5.48659  0.00327282
        2955    -5.40502    -5.48656  0.00327183
        2956    -5.40635    -5.48653  0.00327084
        2957    -5.40737    -5.48651  0.00326984
        2958    -5.40822    -5.48648  0.00326884
        2959    -5.40937    -5.48645  0.00326784
        2960    -5.41021    -5.48643  0.00326684
        2961     -5.4115     -5.4864  0.00326583
        2962    -5.41277    -5.48638  0.00326483
        2963    -5.41419    -5.48635  0.00326381
        2964     -5.4162    -5.48633   0.0032628
        2965    -5.41803    -5.48631  0.00326178
        2966    -5.42028    -5.48628  0.00326076
        2967    -5.42249    -5.48626  0.00325973
        2968    -5.42494    -5.48624   0.0032587
        2969    -5.42731    -5.48622  0.00325766
        2970    -5.42974     -5.4862  0.00325662
        2971    -5.43205    -5.48618  0.00325557
