# BLOCK:    DISTANCE:    GOFR_ISTANT:      CUM_AVE_GOFR:        ERROR:
          15     2.43672    0.914814    0.915752  0.00203419
          15     2.46237    0.918541     0.90657  0.00182814
          15     2.48802    0.904642    0.893938  0.00116983
          15     2.51366    0.877613    0.885373  0.00151975
          15     2.53931    0.898432    0.883863  0.00171738
          16           0           0           0           0
          16   0.0256496           0           0           0
          16   0.0512993           0           0           0
          16   0.0769489           0           0           0
          16    0.102599           0           0           0
          16    0.128248           0           0           0
          16    0.153898           0           0           0
          16    0.179547           0           0           0
          16    0.205197           0           0           0
          16    0.230847           0           0           0
          16    0.256496           0           0           0
          16    0.282146           0           0           0
          16    0.307796           0           0           0
          16    0.333445           0           0           0
          16    0.359095           0           0           0
          16    0.384745           0           0           0
          16    0.410394           0           0           0
          16    0.436044           0           0           0
          16    0.461694           0           0           0
          16    0.487343           0           0           0
          16    0.512993           0           0           0
          16    0.538642           0           0           0
          16    0.564292           0           0           0
          16    0.589942           0           0           0
          16    0.615591           0           0           0
          16    0.641241           0           0           0
          16    0.666891           0           0           0
          16     0.69254           0           0           0
          16     0.71819           0           0           0
          16     0.74384           0           0           0
          16    0.769489           0           0           0
          16    0.795139           0           0           0
          16    0.820788           0           0           0
          16    0.846438           0 6.07884e-06 5.88581e-06
          16    0.872088  0.00018341   0.0011807 0.000150747
          16    0.897737   0.0248576   0.0243975 0.000531089
          16    0.923387    0.156325    0.164052  0.00231622
          16    0.949037    0.512914    0.560063   0.0052943
          16    0.974686     1.13841     1.19728  0.00655987
          16     1.00034     1.82195     1.86169  0.00687034
          16     1.02599     2.26381     2.33081  0.00798299
          16     1.05164      2.5607     2.55352  0.00522356
          16     1.07728     2.58636     2.54592  0.00499537
          16     1.10293     2.44263     2.40349  0.00622784
          16     1.12858     2.21193     2.20127  0.00535775
          16     1.15423     2.04154     1.97404  0.00569782
          16     1.17988     1.80348     1.76169  0.00548529
          16     1.20553      1.5969     1.56651  0.00493353
          16     1.23118     1.41632     1.39457   0.0045297
          16     1.25683     1.25766     1.25051  0.00309338
          16     1.28248      1.1349     1.12839  0.00402942
          16     1.30813     1.03574     1.02517  0.00305841
          16     1.33378    0.941053    0.945216  0.00269839
          16     1.35943     0.87966    0.873377  0.00284557
          16     1.38508    0.820922     0.81631  0.00263996
          16     1.41073    0.780904    0.777936  0.00236778
          16     1.43638    0.727006    0.737852  0.00330684
          16     1.46203    0.712141    0.708334  0.00195822
          16     1.48768    0.692437    0.688858  0.00276792
          16     1.51333    0.661341       0.676  0.00330836
          16     1.53898    0.657404    0.669176  0.00264686
          16     1.56463     0.66835    0.669429  0.00282785
          16     1.59028     0.66119    0.673077  0.00212492
          16     1.61593    0.674314    0.685627  0.00212276
          16     1.64158    0.691115    0.696282  0.00244099
          16     1.66723    0.710348    0.719634   0.0027479
          16     1.69288    0.723925    0.748365  0.00258923
          16     1.71853    0.755653    0.777844  0.00263181
          16     1.74418    0.794539    0.814533  0.00227091
          16     1.76983    0.833421    0.849307    0.002611
          16     1.79547    0.878688    0.892964  0.00216425
          16     1.82112    0.928822    0.937111  0.00290038
          16     1.84677    0.970081    0.976256  0.00260237
          16     1.87242     1.01117     1.01972  0.00324241
          16     1.89807     1.05727     1.05898  0.00293446
          16     1.92372     1.10086     1.09293  0.00367673
          16     1.94937     1.13401     1.13004  0.00349096
          16     1.97502     1.15209     1.15935  0.00247654
          16     2.00067     1.18893     1.18244  0.00271245
          16     2.02632     1.20558     1.20503  0.00243236
          16     2.05197     1.22217     1.21563  0.00171168
          16     2.07762     1.22901     1.21687  0.00161832
          16     2.10327     1.22528     1.21045  0.00216206
          16     2.12892     1.21169     1.19742  0.00186614
          16     2.15457     1.20101     1.18062  0.00273441
          16     2.18022     1.15827      1.1523   0.0023229
          16     2.20587      1.1492     1.12865  0.00262244
          16     2.23152     1.10807     1.10066  0.00297975
          16     2.25717     1.08284     1.06727  0.00253862
          16     2.28282     1.05547     1.04071  0.00307099
          16     2.30847     1.02347      1.0136  0.00297978
          16     2.33412     0.99515    0.991312  0.00332047
          16     2.35977    0.972806    0.968765  0.00339389
          16     2.38542    0.957628     0.94751  0.00252478
          16     2.41107    0.934449    0.931533  0.00188395
          16     2.43672    0.927812    0.916506  0.00204192
          16     2.46237    0.910957    0.906844  0.00173433
          16     2.48802    0.890012    0.893693  0.00112215
          16     2.51366    0.878457    0.884941  0.00148496
          16     2.53931    0.885532    0.883967  0.00161321
          17           0           0           0           0
          17   0.0256496           0           0           0
          17   0.0512993           0           0           0
          17   0.0769489           0           0           0
          17    0.102599           0           0           0
          17    0.128248           0           0           0
          17    0.153898           0           0           0
          17    0.179547           0           0           0
          17    0.205197           0           0           0
          17    0.230847           0           0           0
          17    0.256496           0           0           0
          17    0.282146           0           0           0
          17    0.307796           0           0           0
          17    0.333445           0           0           0
          17    0.359095           0           0           0
          17    0.384745           0           0           0
          17    0.410394           0           0           0
          17    0.436044           0           0           0
          17    0.461694           0           0           0
          17    0.487343           0           0           0
          17    0.512993           0           0           0
          17    0.538642           0           0           0
          17    0.564292           0           0           0
          17    0.589942           0           0           0
          17    0.615591           0           0           0
          17    0.641241           0           0           0
          17    0.666891           0           0           0
          17     0.69254           0           0           0
          17     0.71819           0           0           0
          17     0.74384           0           0           0
          17    0.769489           0           0           0
          17    0.795139           0           0           0
          17    0.820788           0           0           0
          17    0.846438           0 5.72126e-06 5.55044e-06
          17    0.872088   0.0017424  0.00121375 0.000145455
          17    0.897737   0.0252907     0.02445 0.000502441
          17    0.923387    0.166812    0.164214  0.00218565
          17    0.949037    0.566627    0.560449  0.00499693
          17    0.974686     1.20874     1.19795  0.00620851
          17     1.00034     1.86441     1.86185  0.00646807
          17     1.02599     2.34939      2.3319  0.00758781
          17     1.05164     2.54898     2.55325  0.00492312
          17     1.07728     2.50501     2.54351  0.00524903
          17     1.10293     2.40819     2.40377  0.00586762
          17     1.12858      2.2121     2.20191  0.00508031
          17     1.15423     1.96751     1.97366  0.00537559
          17     1.17988     1.74684     1.76081  0.00523167
          17     1.20553     1.55225     1.56567   0.0047141
          17     1.23118     1.40027     1.39491  0.00427562
          17     1.25683     1.25004     1.25049  0.00291154
          17     1.28248      1.1034     1.12692   0.0040518
          17     1.30813     1.04216     1.02617  0.00303741
          17     1.33378    0.954359    0.945754  0.00259271
          17     1.35943    0.879049     0.87371  0.00269768
          17     1.38508     0.80556    0.815677  0.00255927
          17     1.41073    0.782959    0.778232  0.00224686
          17     1.43638    0.737128     0.73781  0.00311259
          17     1.46203    0.717127    0.708851  0.00191011
          17     1.48768    0.709693    0.690084  0.00286359
          17     1.51333    0.681753    0.676339    0.003131
          17     1.53898     0.67992    0.669808   0.0025655
          17     1.56463    0.664627    0.669146  0.00267557
          17     1.59028    0.677398    0.673331  0.00201507
          17     1.61593    0.673881    0.684936  0.00210733
          17     1.64158    0.697071    0.696329  0.00229784
          17     1.66723    0.713554    0.719276  0.00260942
          17     1.69288    0.731725    0.747386   0.0026154
          17     1.71853    0.774245    0.777632   0.0024855
          17     1.74418     0.80196    0.813793  0.00225454
          17     1.76983    0.851772    0.849452  0.00246143
          17     1.79547    0.881126    0.892267  0.00214604
          17     1.82112    0.938879    0.937215  0.00273163
          17     1.84677    0.963332    0.975496  0.00255792
          17     1.87242     1.02653     1.02012  0.00307628
          17     1.89807      1.0685     1.05954  0.00281484
          17     1.92372     1.11524     1.09424  0.00368732
          17     1.94937     1.14419     1.13087  0.00338344
          17     1.97502     1.16392     1.15962  0.00234541
          17     2.00067     1.18374     1.18251  0.00255398
          17     2.02632     1.19401     1.20438  0.00237405
          17     2.05197     1.22125     1.21596  0.00164259
          17     2.07762     1.21973     1.21703  0.00153185
          17     2.10327     1.21438     1.21068   0.0020472
          17     2.12892     1.18725     1.19682  0.00184976
          17     2.15457     1.16046     1.17944  0.00281898
          17     2.18022     1.14624     1.15194  0.00221336
          17     2.20587     1.12344     1.12835  0.00248603
          17     2.23152     1.08468     1.09972  0.00294901
          17     2.25717     1.05558     1.06659  0.00248075
          17     2.28282     1.03858     1.04059   0.0028929
          17     2.30847     1.01494     1.01367  0.00280556
          17     2.33412    0.993247    0.991426   0.0031271
          17     2.35977     0.97227    0.968971  0.00320051
          17     2.38542    0.952221    0.947788  0.00239142
          17     2.41107    0.942125    0.932156  0.00187332
          17     2.43672    0.922522     0.91686  0.00195223
          17     2.46237    0.920065    0.907622  0.00179824
          17     2.48802    0.907719    0.894518  0.00132519
          17     2.51366    0.897955    0.885706  0.00158269
          17     2.53931    0.898796     0.88484  0.00173821
          18           0           0           0           0
          18   0.0256496           0           0           0
          18   0.0512993           0           0           0
          18   0.0769489           0           0           0
          18    0.102599           0           0           0
          18    0.128248           0           0           0
          18    0.153898           0           0           0
          18    0.179547           0           0           0
          18    0.205197           0           0           0
          18    0.230847           0           0           0
          18    0.256496           0           0           0
          18    0.282146           0           0           0
          18    0.307796           0           0           0
          18    0.333445           0           0           0
          18    0.359095           0           0           0
          18    0.384745           0           0           0
          18    0.410394           0           0           0
          18    0.436044           0           0           0
          18    0.461694           0           0           0
          18    0.487343           0           0           0
          18    0.512993           0           0           0
          18    0.538642           0           0           0
          18    0.564292           0           0           0
          18    0.589942           0           0           0
          18    0.615591           0           0           0
          18    0.641241           0           0           0
          18    0.666891           0           0           0
          18     0.69254           0           0           0
          18     0.71819           0           0           0
          18     0.74384           0           0           0
          18    0.769489           0           0           0
          18    0.795139           0           0           0
          18    0.820788           0           0           0
          18    0.846438           0 5.40341e-06 5.25117e-06
          18    0.872088  0.00100876  0.00120236  0.00013782
          18    0.897737   0.0231254   0.0243764 0.000479887
          18    0.923387    0.153949    0.163644  0.00213734
          18    0.949037    0.553199    0.560046  0.00473553
          18    0.974686     1.17611     1.19674  0.00598099
          18     1.00034     1.82853        1.86  0.00636813
          18     1.02599     2.27825     2.32892  0.00772966
          18     1.05164     2.53865     2.55244  0.00471598
          18     1.07728      2.5261     2.54254  0.00504569
          18     1.10293     2.41546     2.40442  0.00557744
          18     1.12858     2.23315     2.20364  0.00508603
          18     1.15423     2.00468     1.97538  0.00534612
          18     1.17988     1.78233     1.76201  0.00507576
          18     1.20553     1.59753     1.56744  0.00477298
          18     1.23118     1.41256     1.39589  0.00414911
          18     1.25683     1.24897      1.2504    0.002751
          18     1.28248     1.12608     1.12688  0.00382697
          18     1.30813     1.04294      1.0271   0.0030082
          18     1.33378      0.9443    0.945673  0.00244993
          18     1.35943    0.878516    0.873977  0.00256098
          18     1.38508    0.820922    0.815969  0.00243362
          18     1.41073    0.786574    0.778695  0.00216931
          18     1.43638    0.745095    0.738214  0.00296587
          18     1.46203       0.713    0.709082  0.00181784
          18     1.48768     0.67987    0.689516  0.00276016
          18     1.51333     0.68018    0.676552  0.00296432
          18     1.53898    0.660058    0.669267   0.0024795
          18     1.56463    0.680183    0.669759  0.00259624
          18     1.59028    0.680723    0.673742  0.00194452
          18     1.61593    0.676047    0.684442   0.0020473
          18     1.64158    0.690223    0.695989  0.00219508
          18     1.66723    0.715997    0.719094  0.00247081
          18     1.69288    0.742931    0.747139  0.00248178
          18     1.71853    0.761283    0.776724  0.00250789
          18     1.74418    0.800262    0.813041  0.00225113
          18     1.76983    0.843455    0.849119  0.00234712
          18     1.79547    0.882202    0.891708   0.0020984
          18     1.82112    0.931812    0.936915  0.00259632
          18     1.84677    0.957725    0.974508  0.00259937
          18     1.87242     1.00677     1.01938  0.00299356
          18     1.89807     1.05247     1.05914  0.00268567
          18     1.92372     1.10232     1.09469  0.00350966
          18     1.94937     1.12707     1.13066  0.00320205
          18     1.97502     1.17183      1.1603  0.00231107
          18     2.00067     1.19084     1.18298  0.00245367
          18     2.02632     1.22525     1.20554  0.00250946
          18     2.05197     1.23252     1.21688  0.00179044
          18     2.07762     1.22849     1.21767  0.00157334
          18     2.10327     1.22153     1.21128  0.00202028
          18     2.12892     1.19912     1.19695  0.00175139
          18     2.15457     1.17808     1.17936  0.00266339
          18     2.18022     1.15511     1.15212  0.00209741
          18     2.20587     1.12191     1.12799  0.00237349
          18     2.23152     1.08983     1.09917  0.00283593
          18     2.25717     1.07197     1.06689  0.00236089
          18     2.28282      1.0408      1.0406  0.00273221
          18     2.30847     1.01492     1.01374  0.00265054
          18     2.33412    0.987497    0.991208  0.00296098
          18     2.35977    0.972755    0.969181   0.0030296
          18     2.38542    0.945703    0.947672  0.00226137
          18     2.41107    0.929364    0.932001  0.00177566
          18     2.43672    0.914551    0.916732  0.00184799
          18     2.46237    0.899446    0.907167  0.00175477
          18     2.48802    0.882595    0.893855  0.00140742
          18     2.51366    0.874857    0.885103  0.00160543
          18     2.53931    0.881132    0.884634   0.0016538
          19           0           0           0           0
          19   0.0256496           0           0           0
          19   0.0512993           0           0           0
          19   0.0769489           0           0           0
          19    0.102599           0           0           0
          19    0.128248           0           0           0
          19    0.153898           0           0           0
          19    0.179547           0           0           0
          19    0.205197           0           0           0
          19    0.230847           0           0           0
          19    0.256496           0           0           0
          19    0.282146           0           0           0
          19    0.307796           0           0           0
          19    0.333445           0           0           0
          19    0.359095           0           0           0
          19    0.384745           0           0           0
          19    0.410394           0           0           0
          19    0.436044           0           0           0
          19    0.461694           0           0           0
          19    0.487343           0           0           0
          19    0.512993           0           0           0
          19    0.538642           0           0           0
          19    0.564292           0           0           0
          19    0.589942           0           0           0
          19    0.615591           0           0           0
          19    0.641241           0           0           0
          19    0.666891           0           0           0
          19     0.69254           0           0           0
          19     0.71819           0           0           0
          19     0.74384           0           0           0
          19    0.769489           0           0           0
          19    0.795139           0           0           0
          19    0.820788           0           0           0
          19    0.846438           0 5.11902e-06 4.98249e-06
          19    0.872088  0.00165069  0.00122595 0.000132571
          19    0.897737   0.0256371   0.0244428 0.000459194
          19    0.923387    0.175825    0.164285  0.00211881
          19    0.949037    0.574234    0.560793  0.00454478
          19    0.974686     1.22162     1.19805   0.0058078
          19     1.00034     1.92017     1.86316  0.00677494
          19     1.02599     2.34759     2.32991    0.007385
          19     1.05164      2.5247     2.55098  0.00468826
          19     1.07728     2.54629     2.54274  0.00478398
          19     1.10293     2.36354     2.40227  0.00568375
          19     1.12858     2.17296     2.20203  0.00506821
          19     1.15423     1.92623      1.9728  0.00565619
          19     1.17988     1.74659      1.7612  0.00487306
          19     1.20553     1.54214     1.56611  0.00470388
          19     1.23118     1.40263     1.39624   0.0039459
          19     1.25683     1.21694     1.24864  0.00311933
          19     1.28248     1.10442     1.12569  0.00380362
          19     1.30813     1.01845     1.02664  0.00288409
          19     1.33378    0.948458     0.94582  0.00232537
          19     1.35943    0.879278    0.874256  0.00244134
          19     1.38508    0.814417    0.815887   0.0023069
          19     1.41073    0.779132    0.778718  0.00205525
          19     1.43638    0.745061    0.738575  0.00283157
          19     1.46203    0.733106    0.710346  0.00211672
          19     1.48768    0.698752    0.690003  0.00265734
          19     1.51333    0.693839    0.677462  0.00294463
          19     1.53898    0.689403    0.670327  0.00256552
          19     1.56463    0.672131    0.669884  0.00246259
          19     1.59028    0.686815     0.67443  0.00196013
          19     1.61593     0.70439    0.685492   0.0021923
          19     1.64158    0.716015    0.697043  0.00231882
          19     1.66723    0.730652    0.719702  0.00241449
          19     1.69288    0.760679    0.747851  0.00245135
          19     1.71853    0.796861    0.777784  0.00259017
          19     1.74418    0.816849    0.813242  0.00214155
          19     1.76983    0.853105    0.849329  0.00223295
          19     1.79547    0.892063    0.891727  0.00198805
          19     1.82112    0.925342    0.936306  0.00253011
          19     1.84677    0.962377     0.97387  0.00253977
          19     1.87242     1.01711     1.01926  0.00283838
          19     1.89807     1.03336     1.05779  0.00286682
          19     1.92372     1.08912      1.0944  0.00333715
          19     1.94937     1.13018     1.13063  0.00303362
          19     1.97502     1.16165     1.16037  0.00219052
          19     2.00067     1.18397     1.18303  0.00232509
          19     2.02632     1.19722      1.2051  0.00241526
          19     2.05197     1.21421     1.21674  0.00170172
          19     2.07762     1.21587     1.21758   0.0014934
          19     2.10327     1.20323     1.21086  0.00195788
          19     2.12892     1.20001     1.19711   0.0016666
          19     2.15457     1.15777     1.17823  0.00275492
          19     2.18022     1.14471     1.15173  0.00202296
          19     2.20587     1.11491      1.1273   0.0023463
          19     2.23152     1.08525     1.09844   0.0027797
          19     2.25717     1.05855     1.06645  0.00227704
          19     2.28282     1.02906     1.03999  0.00265508
          19     2.30847     1.00484     1.01328  0.00255211
          19     2.33412    0.982725    0.990761   0.0028386
          19     2.35977    0.964526    0.968936  0.00288004
          19     2.38542    0.952621    0.947932   0.0021573
          19     2.41107    0.933018    0.932055  0.00168301
          19     2.43672    0.918931    0.916847  0.00175435
          19     2.46237    0.915411    0.907601  0.00171521
          19     2.48802    0.901243    0.894244  0.00138601
          19     2.51366    0.892971    0.885518  0.00157343
          19     2.53931    0.895609    0.885211  0.00166459
          20           0           0           0           0
          20   0.0256496           0           0           0
          20   0.0512993           0           0           0
          20   0.0769489           0           0           0
          20    0.102599           0           0           0
          20    0.128248           0           0           0
          20    0.153898           0           0           0
          20    0.179547           0           0           0
          20    0.205197           0           0           0
          20    0.230847           0           0           0
          20    0.256496           0           0           0
          20    0.282146           0           0           0
          20    0.307796           0           0           0
          20    0.333445           0           0           0
          20    0.359095           0           0           0
          20    0.384745           0           0           0
          20    0.410394           0           0           0
          20    0.436044           0           0           0
          20    0.461694           0           0           0
          20    0.487343           0           0           0
          20    0.512993           0           0           0
          20    0.538642           0           0           0
          20    0.564292           0           0           0
          20    0.589942           0           0           0
          20    0.615591           0           0           0
          20    0.641241           0           0           0
          20    0.666891           0           0           0
          20     0.69254           0           0           0
          20     0.71819           0           0           0
          20     0.74384           0           0           0
          20    0.769489           0           0           0
          20    0.795139           0           0           0
          20    0.820788           0           0           0
          20    0.846438           0 4.86307e-06 4.73994e-06
          20    0.872088   0.0018341  0.00125636 0.000129382
          20    0.897737   0.0227789   0.0243596 0.000443706
          20    0.923387    0.162716    0.164207  0.00201432
          20    0.949037    0.570974    0.561302  0.00434595
          20    0.974686     1.20741     1.19852  0.00553624
          20     1.00034      1.8684     1.86342  0.00644126
          20     1.02599     2.33947     2.33038  0.00703122
          20     1.05164     2.54682     2.55077  0.00445845
          20     1.07728     2.54804       2.543  0.00455212
          20     1.10293     2.36008     2.40016  0.00577777
          20     1.12858     2.19887     2.20187  0.00481727
          20     1.15423     1.96709     1.97251  0.00538057
          20     1.17988     1.76062     1.76117  0.00462949
          20     1.20553     1.55486     1.56555  0.00450217
          20     1.23118     1.38686     1.39577  0.00377641
          20     1.25683     1.23922     1.24817  0.00299873
          20     1.28248     1.12899     1.12586  0.00361701
          20     1.30813     1.03397     1.02701  0.00276304
          20     1.33378    0.945805    0.945819   0.0022091
          20     1.35943    0.867952    0.873941  0.00233954
          20     1.38508    0.819893    0.816087  0.00220024
          20     1.41073    0.762902    0.777927  0.00209913
          20     1.43638    0.746463    0.738969  0.00271733
          20     1.46203    0.715905    0.710624  0.00202905
          20     1.48768    0.699167    0.690461  0.00256368
          20     1.51333    0.691928    0.678185  0.00288486
          20     1.53898    0.680934    0.670857  0.00249147
          20     1.56463    0.673747    0.670077  0.00234702
          20     1.59028    0.681729    0.674795   0.0018958
          20     1.61593    0.690557    0.685745  0.00209726
          20     1.64158    0.707829    0.697583  0.00226472
          20     1.66723    0.726607    0.720047  0.00231832
          20     1.69288     0.76137    0.748527  0.00242018
          20     1.71853    0.783085    0.778049  0.00247419
          20     1.74418    0.816616     0.81341   0.0020411
          20     1.76983    0.837082    0.848716  0.00220365
          20     1.79547    0.901551    0.892218  0.00194838
          20     1.82112    0.934353    0.936208  0.00240549
          20     1.84677    0.967652    0.973559  0.00243173
          20     1.87242     1.02137     1.01937  0.00269843
          20     1.89807     1.06063     1.05793  0.00272701
          20     1.92372     1.09489     1.09442  0.00317038
          20     1.94937     1.13302     1.13075  0.00288428
          20     1.97502     1.15762     1.16024  0.00208532
          20     2.00067     1.18638      1.1832  0.00221487
          20     2.02632     1.18173     1.20393  0.00256164
          20     2.05197     1.19995      1.2159  0.00181177
          20     2.07762     1.20793     1.21709  0.00149461
          20     2.10327     1.20793     1.21071  0.00186545
          20     2.12892     1.18789     1.19665  0.00164577
          20     2.15457     1.15254     1.17694  0.00290101
          20     2.18022     1.13957     1.15112  0.00201105
          20     2.20587      1.1221     1.12704  0.00224335
          20     2.23152     1.09122     1.09808  0.00266401
          20     2.25717     1.06892     1.06657  0.00216654
          20     2.28282     1.03088     1.03954  0.00256109
          20     2.30847      1.0201     1.01362  0.00244723
          20     2.33412    0.991017    0.990774   0.0026967
          20     2.35977    0.969859    0.968982   0.0027364
          20     2.38542    0.961985    0.948635  0.00216083
          20     2.41107    0.931368     0.93202  0.00159921
          20     2.43672    0.926328    0.917321  0.00172949
          20     2.46237    0.913055    0.907874  0.00165099
          20     2.48802    0.908442    0.894954  0.00148745
          20     2.51366    0.887852    0.885634  0.00149908
          20     2.53931    0.898487    0.885875  0.00170859
          21           0           0           0           0
          21   0.0256496           0           0           0
          21   0.0512993           0           0           0
          21   0.0769489           0           0           0
          21    0.102599           0           0           0
          21    0.128248           0           0           0
          21    0.153898           0           0           0
          21    0.179547           0           0           0
          21    0.205197           0           0           0
          21    0.230847           0           0           0
          21    0.256496           0           0           0
          21    0.282146           0           0           0
          21    0.307796           0           0           0
          21    0.333445           0           0           0
          21    0.359095           0           0           0
          21    0.384745           0           0           0
          21    0.410394           0           0           0
          21    0.436044           0           0           0
          21    0.461694           0           0           0
          21    0.487343           0           0           0
          21    0.512993           0           0           0
          21    0.538642           0           0           0
          21    0.564292           0           0           0
          21    0.589942           0           0           0
          21    0.615591           0           0           0
          21    0.641241           0           0           0
          21    0.666891           0           0           0
          21     0.69254           0           0           0
          21     0.71819           0           0           0
          21     0.74384           0           0           0
          21    0.769489           0           0           0
          21    0.795139           0           0           0
          21    0.820788           0           0           0
          21    0.846438           0  4.6315e-06 4.51988e-06
          21    0.872088 0.000550231  0.00122274 0.000127516
          21    0.897737   0.0277158   0.0245194 0.000450441
          21    0.923387    0.157472    0.163886  0.00194377
          21    0.949037    0.557933    0.561142  0.00414196
          21    0.974686     1.17751     1.19752  0.00536221
          21     1.00034     1.85504     1.86303   0.0061469
          21     1.02599     2.30334      2.3291  0.00681335
          21     1.05164     2.54416     2.55046  0.00425724
          21     1.07728     2.55088     2.54338  0.00435078
          21     1.10293     2.39884     2.40009  0.00550298
          21     1.12858     2.18602     2.20112  0.00464658
          21     1.15423     1.96788     1.97229  0.00512887
          21     1.17988     1.76416     1.76131  0.00441123
          21     1.20553     1.58882     1.56665  0.00442214
          21     1.23118     1.40078     1.39601  0.00360409
          21     1.25683     1.25076     1.24829  0.00285846
          21     1.28248     1.12321     1.12573  0.00344697
          21     1.30813     1.03701     1.02748  0.00267221
          21     1.33378    0.961963    0.946588  0.00223367
          21     1.35943    0.865435    0.873536  0.00226293
          21     1.38508    0.823163    0.816424  0.00212111
          21     1.41073    0.765666    0.777343  0.00207879
          21     1.43638    0.732272     0.73865  0.00260657
          21     1.46203    0.719702    0.711056  0.00197793
          21     1.48768    0.703218    0.691068  0.00251254
          21     1.51333    0.683726    0.678449  0.00275952
          21     1.53898    0.683648    0.671466  0.00244614
          21     1.56463    0.690659    0.671057   0.0024313
          21     1.59028    0.681729    0.675125  0.00183406
          21     1.61593    0.686172    0.685766  0.00199749
          21     1.64158    0.721341    0.698714  0.00242304
          21     1.66723    0.705285    0.719344  0.00231204
          21     1.69288    0.747967    0.748501  0.00230508
          21     1.71853    0.781504    0.778214  0.00236183
          21     1.74418    0.810219    0.813259  0.00194956
          21     1.76983    0.848472    0.848705  0.00209875
          21     1.79547    0.893864    0.892296  0.00185718
          21     1.82112    0.929933    0.935909  0.00230943
          21     1.84677    0.977018    0.973724  0.00232151
          21     1.87242     1.00883     1.01887  0.00261621
          21     1.89807     1.04089     1.05712  0.00271519
          21     1.92372     1.07591     1.09354  0.00313957
          21     1.94937      1.1141     1.12996  0.00285381
          21     1.97502     1.15084     1.15979  0.00203346
          21     2.00067     1.18156     1.18312  0.00211076
          21     2.02632     1.18119     1.20285  0.00265867
          21     2.05197     1.21196     1.21571  0.00173516
          21     2.07762     1.19808     1.21619  0.00167527
          21     2.10327     1.22402     1.21135  0.00188113
          21     2.12892     1.20051     1.19683  0.00157764
          21     2.15457     1.19283      1.1777  0.00285981
          21     2.18022     1.15721     1.15141  0.00193606
          21     2.20587      1.1251     1.12695  0.00213842
          21     2.23152     1.10271      1.0983  0.00254629
          21     2.25717     1.07172     1.06682   0.0020772
          21     2.28282     1.04645     1.03987  0.00246018
          21     2.30847     1.02056     1.01395   0.0023529
          21     2.33412    0.989439     0.99071  0.00256903
          21     2.35977    0.961439    0.968623  0.00262957
          21     2.38542    0.957166    0.949041  0.00209577
          21     2.41107    0.939925    0.932397  0.00156672
          21     2.43672    0.927764    0.917819  0.00171713
          21     2.46237    0.918623    0.908386  0.00164981
          21     2.48802    0.902735    0.895325  0.00146204
          21     2.51366    0.901657    0.886397  0.00161019
          21     2.53931    0.888652    0.886007  0.00163234
          22           0           0           0           0
          22   0.0256496           0           0           0
          22   0.0512993           0           0           0
          22   0.0769489           0           0           0
          22    0.102599           0           0           0
          22    0.128248           0           0           0
          22    0.153898           0           0           0
          22    0.179547           0           0           0
          22    0.205197           0           0           0
          22    0.230847           0           0           0
          22    0.256496           0           0           0
          22    0.282146           0           0           0
          22    0.307796           0           0           0
          22    0.333445           0           0           0
          22    0.359095           0           0           0
          22    0.384745           0           0           0
          22    0.410394           0           0           0
          22    0.436044           0           0           0
          22    0.461694           0           0           0
          22    0.487343           0           0           0
          22    0.512993           0           0           0
          22    0.538642           0           0           0
          22    0.564292           0           0           0
          22    0.589942           0           0           0
          22    0.615591           0           0           0
          22    0.641241           0           0           0
          22    0.666891           0           0           0
          22     0.69254           0           0           0
          22     0.71819           0           0           0
          22     0.74384           0           0           0
          22    0.769489           0           0           0
          22    0.795139           0           0           0
          22    0.820788           0           0           0
          22    0.846438           0 4.42098e-06 4.31933e-06
          22    0.872088   0.0017424  0.00124636 0.000123888
          22    0.897737   0.0278024   0.0246686 0.000454013
          22    0.923387    0.163699    0.163877  0.00185543
          22    0.949037    0.554363    0.560834  0.00396514
          22    0.974686     1.19143     1.19724  0.00512561
          22     1.00034     1.84588     1.86225  0.00591672
          22     1.02599     2.30959     2.32821  0.00656108
          22     1.05164     2.55886     2.55084  0.00408085
          22     1.07728     2.53366     2.54294  0.00417539
          22     1.10293      2.4319     2.40154  0.00543938
          22     1.12858     2.20609     2.20134  0.00444087
          22     1.15423     1.99319     1.97324  0.00498294
          22     1.17988     1.78238     1.76227  0.00431344
          22     1.20553     1.57281     1.56693  0.00422997
          22     1.23118     1.40983     1.39664  0.00349455
          22     1.25683     1.23507     1.24769  0.00279097
          22     1.28248      1.1102     1.12503   0.0033618
          22     1.30813     1.01697     1.02701  0.00259314
          22     1.33378    0.925766    0.945641  0.00232402
          22     1.35943    0.876304    0.873662  0.00216356
          22     1.38508    0.813241    0.816279  0.00202962
          22     1.41073    0.786858    0.777776  0.00202878
          22     1.43638    0.746839    0.739022  0.00251453
          22     1.46203    0.715707    0.711268  0.00189929
          22     1.48768    0.685101    0.690797  0.00241293
          22     1.51333    0.685853    0.678786  0.00265454
          22     1.53898    0.684095     0.67204  0.00240137
          22     1.56463    0.672188    0.671109  0.00232133
          22     1.59028    0.687178    0.675673  0.00183069
          22     1.61593    0.686524      0.6858  0.00190699
          22     1.64158    0.700456    0.698793   0.0023142
          22     1.66723    0.726836    0.719685  0.00223188
          22     1.69288    0.727405    0.747542  0.00239144
          22     1.71853    0.771753     0.77792  0.00227266
          22     1.74418    0.803216    0.812802  0.00191363
          22     1.76983    0.840065    0.848312  0.00203976
          22     1.79547    0.889889    0.892187  0.00177598
